Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Thanks see you again,,Beautiful place and kind staff,7.0,January 2024,"January 21, 2024",Double or Twin Room,2,Couple,7.4,0,0,0,0,1,0,0,0,0,0
My stay in Rome was amazing and I would come again!,"There is not enough light in the room, poor ventilation.","Great location - opposite the train station, bus station and nearby to the subway. Walking distance to many attractions. Great staff - helpful, friendly and polite. Clean rooms. The hotel is ideal for budget travel, there are more luxurious hotels with more starts, but at different prices.",8.0,January 2024,"January 18, 2024",Single Room,4,Solo traveler,7.4,1,1,0,0,1,0,0,0,1,0
In general I did enjoy my stay. Nice and comfortable. Great location and definitely good value for money,Not very well maintained.  Could do better.,Great location. A warm and comfortable place.  Good value for money,8.0,January 2024,"January 12, 2024",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,1,0
Very Good,,I needed a hotel close to the central train station so for me was perfect. Everybody in the hotel was helpful. The room was ok for what I needed as far as the size was concerned. The only thing missing was a small fridge but it was really economy so it was perfect. I would stay again there.,8.0,January 2024,"January 9, 2024",Small Double Room,1,Solo traveler,7.4,1,0,0,0,1,0,0,0,1,0
Pleasant,Bed,"Staf, breakfast, location",6.0,January 2024,"January 8, 2024",Small Double Room,3,Couple,7.4,0,1,0,0,0,0,1,0,1,0
A good place if you want to walk through Roma,,Location was very attractive,8.0,January 2024,"January 5, 2024",Single Room,2,Solo traveler,7.4,0,0,0,0,0,0,0,0,1,0
Pleasant,"The room is really small. The shower wasn't functioning well on the first day but the staff quickly fixed the problem.  Unfortunately, the shower trap continued to pose challenges throughout my stay. Despite these minor inconveniences, the overall service and attention from the staff were positive aspects of my visit.","I enjoyed the hotel's ideal location behind Termini station, with friendly staff and a nice breakfast, making my stay thoroughly enjoyable.",6.0,January 2024,"January 4, 2024",Small Double Room,6,Family,7.4,0,1,0,0,1,1,1,0,1,0
Very Good,The Wi-Fi was very weak/poor.,"Perfect location near the train station, nice size of rooms. Spacious bathroom with jacuzzi.",8.0,December 2023,"January 3, 2024",Small Double Room,2,Couple,7.4,1,0,1,0,0,0,0,0,1,0
Good,Small bedroom and bathroom,Location was very good,7.0,December 2023,"January 1, 2024",Small Double Room,3,Couple,7.4,0,1,0,0,0,0,0,0,1,0
"Comfy beds, clean, good location, staff and wi-fi. Old furniture, no fresh air","Rooms look outdated and walls could use some updates. Window in our room had difficulties opening, and since our window was looking at the inside of the hotel, there was basically no fresh air, since there are some exhaust systems in that area and the air smells like somebody is cooking. There is no ""do not disturb"" sign that you can leave at the door and not have your room maintained. Beside great heating, there is no option for adding fresh air through that system. The hair dryer in our small double room was pretty rubbish, so you better bring your own. Also our shower cabin was leeking a bit after showering. But all of these stuff are not as important in comparison to all the good stuff mentioned.","Overall hygiene and cleanliness of apartments was at high level. Beds and pillows were really comfy. The location was great, if you prefer the location around the main train station. Wifi speed and connection is awesome as well, over 50mbs. Heating was very good. Staff is very kind and can help with the majority of potential issues you might have.",7.0,December 2023,"December 31, 2023",Small Double Room,6,Couple,7.4,1,1,1,0,1,0,0,0,1,0
Good,"In my room, the bathtub was open in the half side, and after taking a shower,  the floor was wet, making it a bit annoying!","I liked the way stuff behaved; very friendly and helpful. The room was clean, and breakfast was self-service with delicious cakes, sweets, cheese, bacon, and egg... for different tastes.
The place is near the central train station, so you can easily get around the city.",7.0,December 2023,"December 23, 2023",Double or Twin Room,3,Couple,7.4,1,1,0,0,1,0,1,0,1,0
The hotel is in a very good location. It is very close to the metro and central station.,The hotel is quite outdated. The cabinets smelled damp. The panels on the walls were dusty.,The best location. Breakfast is quite varied. The room and  bathroom  are big.,7.0,December 2023,"December 21, 2023",Double or Twin Room,4,Group,7.4,1,1,0,0,0,0,1,0,1,0
"excellent value, steps from Termini Statiin",,great price and excellent location. hotel and furniture dated but clean and comfortable and fit for purpose - late train in and early train out.,7.0,December 2023,"December 21, 2023",Single Room,1,Solo traveler,7.4,1,0,0,0,0,0,0,0,1,0
Good,,The hotel is right across the train station.,7.0,December 2023,"December 20, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Great central location,,"Breakfast was a good range , hotel location right opposite main train station",8.0,December 2023,"December 15, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,0,0,1,0,1,0
Very Good,,Near at the train station and the staff are very friendly,8.0,December 2023,"December 9, 2023",Small Double Room,3,Couple,7.4,0,0,0,0,1,0,0,0,0,0
great location and so friendly,bit noisy as our room was out front,location,7.0,November 2023,"December 7, 2023",Double or Twin Room,2,Couple,7.4,0,1,0,0,0,0,0,0,1,0
Had a fab few days. Hotel has dirty carpets all on corridors. Hole in bedroom door and needs painting throughout the bui,Badly need’s refurbishment,Central location,7.0,December 2023,"December 6, 2023",Small Double Room,4,Couple,7.4,0,0,0,0,0,0,0,0,1,0
Was happy enough with room .,"Initial room had problems with door lock ,told all the doors were ‘sticky ‘ got another room and no further problems",Room was clean . No noise at night. Breakfast not the best .,6.0,November 2023,"December 5, 2023",Single Room,2,Solo traveler,7.4,1,1,0,0,0,0,1,0,0,0
Nice trip,"Every floor in the hotel is a maze 
To reach your room you need walk through a lot of corridors",The location near to train station,7.0,December 2023,"December 4, 2023",Small Double Room,1,Couple,7.4,0,1,0,0,0,0,0,0,1,0
Good,"Given a room right next door to another room that started construction works halfway into our stay. Got woken up very early in the mornings by drilling and hammering. When we went to speak to reception, they basically said nothing can be done about it.

Some forethought regarding rooms assigned, if there are planned maintenance works in the future would be great.","Good location, staff were polite and friendly",7.0,December 2023,"December 2, 2023",Small Double Room,4,Couple,7.4,0,1,0,0,1,0,0,0,1,0
Very Good,,The location of the facility and the cleanliness of the rooms were great. But navigation was necessary to find the room. It's like a labyrinth :),8.0,November 2023,"December 2, 2023",Double or Twin Room,2,Group,7.4,1,0,1,0,0,0,0,0,1,0
Very Good,,perfect location,8.0,October 2023,"November 30, 2023",Double or Twin Room,1,Group,7.4,0,0,0,0,0,0,0,0,1,0
Okey,Rooms were very dirty.,Staff and location are very good.,7.0,November 2023,"November 26, 2023",Small Double Room,4,Couple,7.4,0,1,0,0,1,0,0,0,1,0
Very Good,Late breakfast time - 7.30,"Good location, very close to bus station",8.0,November 2023,"November 26, 2023",Small Double Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,1,1,0
Mixed bag,"Old fashioned decor, blood stains on the sheets and housekeeping 'accidentally' threw away a magazine I hadn't finished reading.","Great location adjacent to Termini Station and friendly, helpful staff.",6.0,November 2023,"November 25, 2023",Single Room,3,Solo traveler,7.4,0,0,0,0,1,0,0,0,1,0
Very convenient to the station.,Minor inconveniences - to a bit to figure out the lights and a step into the bathroom.,Travelling by train having a hotel right across the street from Termini Station was great! Breakfast was great.,8.0,September 2023,"November 24, 2023",Small Double Room,2,Couple,7.4,0,1,0,0,0,0,1,0,0,0
My stay was superb,Just the size of the room,"Location is really excellent 
Breakfast was good
The room is very good and includes all needed requirements but it is too small",8.0,November 2023,"November 24, 2023",Single Room,4,Solo traveler,7.4,1,1,0,0,0,0,1,0,1,0
Very Good,"too much filling forms, providing documents  etc while I was dead tired after a very long trip

in my previous stays, some time ago, things were simpler",position closr to Termini station,8.0,November 2023,"November 19, 2023",Single Room,1,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Good,"As we were on the 6th floor, the WiFi was not good at all. We did say this to the reception and they did try to fix it however, it still didn't work. Also, it was difficult finding our room as it was like a maze trying to find it everytime because of how many rooms there were.","The staff was so helpful and kind. Breakfast was ok. Could do with more variety of bread however, overall it was fine. The location was absolutely brilliant. It was just across the road from the Termini station which is the main station of Rome and you can go anywhere via metro, buses and train.",7.0,November 2023,"November 15, 2023",Small Double Room,3,Couple,7.4,0,1,0,1,1,0,1,0,1,0
Very Good,,The room was cleaned and very comfortable. The hotel is near the Termini so you have everything near you! It was a great experience and I hope to go there again very soon!,8.0,November 2023,"November 13, 2023",Small Double Room,4,Group,7.4,1,0,0,0,0,0,0,0,0,0
I’d be back and reccomend to others anyways,Air conditioning seemed to not work and there was only one power socket located in the bathroom,Very polite and helpful staff and location very good,8.0,November 2023,"November 13, 2023",Single Room,4,Group,7.4,0,1,0,0,1,0,0,0,1,0
Conveniently situated,"1. No bedside charging socket provision! The only accessible is either behind TV, or in the toilet.
2. The bed is really narrow. Wish it is a super single.
3. Only two hangars in the cupboard.
4. Hair dryer plug doesnt fit snugly into socket, so power is sporadic and dryer works intermittenly
5. Dim shower cubicle.
6. No polite send off by male checkout staff, merely a flick of receipt as he chatted  away with some other staff.","1. It is located just across from the 3-in-1 Roma Termini station Via Marsala exit. There are restaurants, eateries, a supermarket, post office and even a couple of souvenir shops nearby, not to mention the mall in the station. Thus easy access to everything.
2. The two front desk lady staff at check-in were very cheery and genuine in their warm greetings. Kudos to the breakfast staff who maintained courtesy, friendliness and helpfulness despite the hungry horde from the get-go.",7.0,November 2023,"November 13, 2023",Single Room,2,Solo traveler,7.4,0,1,0,0,1,1,1,0,1,0
Good,It’s need construction,Location,7.0,November 2023,"November 13, 2023",Double or Twin Room,2,Group,7.4,0,0,0,0,0,0,0,0,1,0
Very Good,"The room we were allocated was very basic and not like the ones shown in the pictures. However it was clean and comfortable and for what we paid, good value for money. We were out all day every day and really just needed somewhere to sleep.","Very clean and the staff were exceptionally friendly and helpful. 
Also a very central location - east to get to and from the airport and to all the main tourist sites.",8.0,November 2023,"November 11, 2023",Small Double Room,5,Couple,7.4,1,1,0,0,1,0,0,0,1,0
Pleasant,Interior decor not good. No electric sockets at bed side.,Located right opposite Central Station.,6.0,November 2023,"November 11, 2023",Superior Double or Twin Room,1,Family,7.4,0,1,0,0,0,0,0,0,1,0
"UP, what you get for the location was truly excellent",The plumbing was a little bit  wear n tear. It took a long time for water to be drained fully,It is truly a free star hotel with their basic and full of heritage style.,7.0,November 2023,"November 10, 2023",Small Double Room,3,Solo traveler,7.4,0,0,0,0,0,0,0,0,0,0
Nice hotel for a short stay,"Hotel is a bit old, but under restoration",Very good location amd extremely helpfull staff,8.0,November 2023,"November 9, 2023",Small Double Room,2,Couple,7.4,0,0,0,0,1,0,0,0,1,0
Ottima posizione e staff gentile,Carta da parati,Very close to Termini station,8.0,November 2023,"November 8, 2023",Small Double Room,1,Family,7.4,0,0,0,0,0,0,0,0,0,0
Good,Basic facilities however comfortable.,Location and convenience,7.0,November 2023,"November 6, 2023",Double or Twin Room,3,Solo traveler,7.4,0,0,0,1,0,0,0,0,1,0
Great location and amazing free tours but could do with a bit of an upgrade to make it more modern.,"The double bed was actually just two singles pushed together, which proved to be a bit uncomfortable at times as they moved around much easier and created a gap in between them. There is also a strange smell coming from the drain in the bathroom, which worsens after having a shower. I had read this in a previous review before I went so it seems to be a regular issue. Shower could do with an upgrade as well as a hairdryer in the room.",The location is great and during the day we walked to wherever we wanted to go. It's right next to the termini station which had a direct train to the airport and is also a metro station. The room was big and spacious and the staff were very friendly. The highlight was definitely the free tours that were included with a stay at the hotel and the guide was a really knowledgeable and friendly guy! Would definitely recommend checking out those tours.,7.0,November 2023,"November 6, 2023",Double or Twin Room,5,Couple,7.4,1,1,1,0,1,0,0,0,1,1
I would recommend this hotel for anyone wanting to be close to the train station.,,We’ll located just across the street from the train station. Very nice staff. Comfortable and clean room.,7.0,October 2023,"November 5, 2023",Superior Double or Twin Room,1,Couple,7.4,1,0,0,0,1,0,0,0,0,0
A comfortable hotel in an excellent location for train and bus transport.,The room a little musty but expected in old buildings with limited natural ventilation.,The motel is located directly opposite Rome's main train station so it was an ideal spot for a transitional overnight stay.  Having the option of a buffet breakfast was welcomed and a large range of fresh food and drinks was delicious.,8.0,November 2023,"November 3, 2023",Small Double Room,1,Couple,7.4,0,1,0,1,0,0,1,0,0,0
