Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Good,"Club lounge, timeframe - rules regarding wine and food",Breakfast was very good,7.0,November 2023,"November 21, 2023",Carlton Club Room,1,Couple,9.2,0,0,0,1,0,0,1,1,0,0
Pleasant,Cleanliness,,6.0,October 2023,"November 19, 2023",Executive Room,4,Group,9.2,0,1,0,0,0,0,0,0,0,0
"Mixed service, no loyalty incentive, cleaning staff on floor 26 during my stay seemed unhappy and uncooperative.","The cleaners on the executive floor (floor 26) were quite rude. It was almost as if they did not seem happy to do their jobs. 

Everyday seeing disgruntled employees clean my room with 0 positivity was actually quite upsetting. 

Especially as the cleaner I had for the club room was incredibly polite and happy. 

I tipped the cleaners on floor 26 because they genuinely seemed like they hated their jobs. 

Which shouldn’t be the case, I should tip for good service. Not because staff look demoralised. 

Maybe they don’t get paid enough, but after spending over 150,000 Thai Baht at the Carlton this year I will sadly not be returning.","I booked 15 nights at the Carlton hotel, however I did not feel happy about this 2 week stay.",7.0,October 2023,"November 5, 2023",Deluxe Room,15,Solo traveler,9.2,0,1,0,0,0,1,0,0,0,0
Good,"The breakfast is varied, but absolutely tasteless",,7.0,October 2023,"October 21, 2023",Deluxe Room,1,Couple,9.2,0,0,0,0,0,0,0,1,0,0
Good location with a 3-star like services and staff,"The staff attitude and professionalism!
The hygiene level!
The prices!",Nothing except the location,6.0,October 2023,"October 19, 2023",Deluxe Room,2,Solo traveler,9.2,0,0,0,0,0,1,0,0,1,0
Good yet not great for the price,"Breakfast selection is relatively not great versus the rating of the hotel.
The service at the restaurant at night was appalling: maybe 4 tables filled and it took 30mn for a dish, had to remind things as forgotten.","Overall nice location, walking distance from Sukhumvit station",4.0,August 2023,"August 20, 2023",Executive Room,2,Couple,9.2,0,0,0,0,0,1,0,1,1,0
Pleasant,No mini bar items,Breakfast / quietness of the bedrooms,6.0,July 2023,"July 6, 2023",Deluxe Room,2,Family,9.2,1,0,0,0,0,0,1,0,0,0
Below average,"Dirty towels 
Night shifts management unhelpful in response to concerns regarding room concerns and dirty towels 
Breakfast subpar 
Housekeeping can be improved (towels used for cleaning left in our room)","Concierge and bellman very helpful and polite 
Great location comfortable bed and room 
Relatively new interior 
Reception generally polite",5.0,July 2023,"July 2, 2023",Executive Room,3,Group,9.2,1,1,0,1,1,1,0,1,1,0
Good and comfortable hotel situated  in the center of town,"Bar, restaurants and roof top are over priced.",Very good.,7.0,June 2023,"June 21, 2023",Carlton Club Room,4,Solo traveler,9.2,0,0,0,0,0,0,0,1,0,0
Book at your own RISK!,"There's a DIFFERENCE in the Room Rates when you are charged at the hotel as compared to the final amount shown in Booking.com HENCE I strongly advise ALL to make payment as what was being shown in your existing Booking. 

And when they hold your deposit and add up a ridiculous charge on top of the booking rate differing from the price you have seen in Booking.com ( and i mean TWICE ) you emailed them, send them a DIRECT text message via Booking.com APP, NO OF THEM REPLIED.

Their stay is decent until you checked out and you see all these charges held onto your credit card for a week and nobody bothers to reply to explain WHY the need to hold these double charges for SO LONG??

Book at your own RISK! 
The reviews of the *nice deco, *new hotel doesn't justify for all these after-sales services which have no existence!!","The stay was decent until you checked out and you see all these charges held onto your credit card for a week and nobody bothers to reply WHY the need to hold these double charges for SO LONG??

Book at your own RISK! 
The reviews of the *nice deco, *new hotel doesn't justify for all these after-sales services which have no existence!!",4.0,June 2023,"June 18, 2023",Family Room,3,Family,9.2,0,1,0,0,1,1,0,0,1,1
hot water not hot after 10 at night,"2 single beds ., book 1 large bed",big windows,5.0,May 2023,"May 28, 2023",Executive Room,6,Couple,9.2,0,1,0,0,0,0,0,0,0,0
Good,Pool water is crazy cold!,gym,7.0,January 2023,"February 22, 2023",Deluxe Room,3,Family,9.2,0,0,1,0,0,0,0,0,0,0
we like bangkok but we dont want come back at this hotel,"room access time
the absence of refreshments for arrivals
room release time
the cleanliness of the rooms, ours was dusty on the shelves.
lack of soap control
the absence of customer selection at the club some were drunk others were screaming when there is a dress code...",the situation and the view,4.0,January 2023,"January 11, 2023",Carlton Club Room,6,Couple,9.2,0,1,0,0,0,0,0,0,1,0
Overall poor experience - A real shame as simple things could’ve been improved!,"Maid in room on arrival 2 hours after check in time still tidying? 
Sauna being refurbed for whole week stay with no prior communication. Unfortunately this meant it was out of use. 
Sauna refurb made the pool area VERY noisy
Asked for 12000baht on arrival, hadn’t taken a credit card as I use cash and was embarrassed in the lobby by the staff, asking if I could draw £250 out of a cash machine (my financial situation has nothing to do with the hotel) 
Was woken at 2am with the do not disturb sign on the room asking to pay a room service bill from an hour ago as there was no collateral on the room, we had 3 days left at the hotel, surely just wait until the morning, DO NOT DISTURB, means DO NOT DISTURB. 
All these things added up and created a poor experience overall.","Carlton club meant free drinks for 2 hours in a lovely bar upstairs and the staff in there were brilliant and attentive! 
Carlton club room lovely overlooking the pool/city 
Breakfast fantastic",6.0,November 2022,"November 15, 2022",Carlton Club Room,6,Couple,9.2,1,1,1,1,1,1,1,1,0,0
"Bad check-in, doesn't reflect a 5* hotel service - the stay finished better than it started","Check in was a rough and bad experience - we were told that there was no longer king bed size room, only double beds room. This was due to a request from one of our family to get all the rooms on the same floor. However when the staff changed our room, they didn't pay attention. We have already made the request for a king size bed during booking process, they know that we have an infant with us, we are a couple, yet, they assign a double bed room. For a 5* hotel, this is careless. The lady as the desk just told us no more king size bed room, no matter which floor, which was definitely not true. We called many times, insisting we want a king size, eventually, they gave us another room the day after one of our room checked out. Besides, they ask for a deposit on 6000 baths in cash, they don't accept debit card, meaning you have to block 6000 baths for the deposit that you can't use during your stay ! Unacceptable.","room are elegant, modern and clean. housekeeping is very helpful.
the hotel is very well located, next to several malls and 30-40min far from the airport.",7.0,July 2022,"July 15, 2022",Deluxe Room,3,Family,9.2,1,1,0,0,1,1,0,0,0,0
ok,stupid rules where they don’t accept debit card and charge you a deposit which you don’t get back for 10’days!,location,6.0,June 2022,"June 26, 2022",Deluxe Room,1,Solo traveler,9.2,0,0,0,0,0,0,0,0,1,0
Not as good as previous stays.,"This time we stayed in an executive suite which was very spacious, quiet and clean. 

However the suite bedroom  was smaller than the standard room with a wardrobe only half the size. Not enough room for two persons for a longer stay. Only one drawer and the safe placed close to the floor. So you need to be  on your knees to use the safe!
Same smaller area with the shelves for the suitcases which is on show in the bedroom. 

The lounge very stark and clinical looking with no ornaments, plants etc. Looked like a boardroom. 

We will stay at Carlton again but not in an executive suite!","We stay in Bangkok on a regular basis and Carlton has been our choice of hotel for the last couple of years. It’s a lovely modern hotel, not too large, friendly and in the best location. 
Their club lounge is excellent.",7.0,July 2024,"July 26, 2024",Executive Suite,2,Couple,9.2,0,1,1,1,1,1,0,0,1,0
Terrible management and not 5 star service!,This was my first and last time staying at the Carlton Hotels. This is a “wanna be” 5 star hotel but the service is not indicative of a 5 star! I’ve traveled all over the world and this is perhaps the worst” 5 star “experience. First let me say that the concierge was AMAZING as well as the doorman Kook but that’s where the service stopped! The ladies at the front desk were cold and unhelpful. We asked if there was somewhere to warm our food that we had delivered. We were told no since we didn’t buy the food from the hotel! How awful! We even had a club room and you would think we could warm it in the club lounge at least(which has been my experience at other hotels) but no! Also the club room included laundry service (only 4 pieces per day per room) which is nothing for a family. I asked if they could wash some lightweight women’s cloth sneakers that had gotten very dirty in Chinatown and they said it wouldn’t fit in the washer? Like what! What kind of washer do you have where it won’t fit? It fits in my small washer at home just fine. Also my husband asked for masks at the front desk. The first day he got them and the next day the lady tried to say they didn’t have any. He told her he had just gotten them the day before and there was a whole box behind their counter. She finally gave him a mask and said they are normally for their personal use! Again what! Finally they charged me 1000 Baht because some of my temporary hair color got on the pillow after my hair was still a little wet from the pool earlier. They claimed that laundry couldn’t get it out which was a lie! It’s temporary hair color and it rinses right out of anything that I’ve ever gotten it on. If they are using commercial grade cleaning products it should have come off easily. I asked twice to see the pillow after they allegedly tried to clean it and it was never produced. I explained that this is a hotel and people sleep on the bedding and sometimes there may be stains! How very tacky to charge!,"The doorman Kook, the breakfast buffet and location",3.0,April 2024,"April 28, 2024",Carlton Club Room,4,Couple,9.2,0,1,0,1,0,1,1,1,1,0
Bad,"Staff in reception very rode
No restaurant roof top close early
No smoker alternative area
Food in room very very limited and unhealthy selection
Final in 5 star hotel I asked concierge for taxi to airport he mentioned you need to book 3 hrs in advance. Horrible stay in all aspects I don't recommend this place at all",Nothing at all waste of money,1.0,April 2024,"April 23, 2024",Deluxe Room,4,Group,9.2,0,1,0,0,0,1,0,1,0,0
"A soulless hotel, overpriced but in a great location","Wanted to charge us an extra night’s stay (£200) to take the room early as we arrived at 7 am due to an overnight flight.
It’s a very corporate hotel - there is no added value - the staff are just going through the motions when dealing with any requests and unaccommodating.","Great location
Very clean
Rooms are very spacious and comfortable 
Pool is great
Sky bar well worth a visit",5.0,March 2024,"March 17, 2024",Deluxe Room,1,Couple,9.2,1,1,1,0,0,1,0,0,1,0
,,,1.0,January 2024,"February 1, 2024",Deluxe Room,4,Family,9.2,0,0,0,0,0,0,0,0,0,0
Bad,,Didn’t answer my emails and chat. Couldn’t get into my room and just lost my money. Never get any refund…,1.0,January 2024,"January 29, 2024",Deluxe Room,1,Group,9.2,1,0,0,0,0,0,0,0,0,0
Disastrous,"It was absolutely terrible. The service and the fact that there was no mini bar and it was NOT mentioned. 

When I ordered from the dining room the person I was callling had no idea any of the famous drink/dishes were",Nothing,1.0,December 2023,"December 23, 2023",Deluxe Room,2,Couple,9.2,0,1,0,0,0,1,0,1,0,0
Wouldn’t stay there again because of their rude staff,"Rude Staff
Limited food variety options",Nothing,1.0,January 2023,"January 13, 2023",Carlton Club Room,3,Couple,9.2,0,0,0,0,0,1,0,1,0,0
Bad experience,"closed the pool for a private party from two o'clock in the afternoon, the rest was not a success, do not care about customers",Nothing,1.0,November 2022,"November 23, 2022",Deluxe Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Poor,could hear elevator noise and was only given twin beds,,3.0,September 2022,"September 9, 2022",Deluxe Room,5,Solo traveler,9.2,0,1,0,1,0,0,0,0,0,0
Nothing special,"The room was too basic for a hotel of this standard. Shower tub not working, noisy. 2000 baths deposit for no reason when checking in...","The location, city center, close to big shopping malls",5.0,September 2022,"September 8, 2022",Deluxe Room,1,Family,9.2,0,1,0,0,0,0,0,0,1,0
My baddest experience.,"Carlton didn’t give me back my deposit 500$.

Because they didn’t have local money for change! 
who cares???

Because of them I missed my flight. 
And I lost about 1200$ for flight and already booked
hotel in my next country.

1* service. I already wrote to booking for this situation.
Staff name who didn’t give me back money: Patsita",low price.,1.0,August 2022,"August 23, 2022",Executive Room,5,Solo traveler,9.2,0,0,0,0,0,1,0,0,0,0
Good,Sterile staff,Sterile,7.0,July 2022,"July 9, 2022",Executive Room,2,Family,9.2,0,0,0,0,0,1,0,0,0,0
Good,Big bath closed at 9am.,I requested a pillow made of soba beads. It was already on the bed when I got into the room.,7.0,October 2023,"December 5, 2023",Deluxe Room,3,Solo traveler,9.2,1,0,0,0,0,0,0,0,0,0
Excellent!,All good!,Everyone was so friendly and helpful!        Especially Phun the concierge top man!,9.0,October 2023,"October 30, 2023",Carlton Club Room,5,Solo traveler,9.2,0,0,0,0,1,0,0,0,0,0
Very Good,,Location and the view,8.0,September 2023,"September 12, 2023",Deluxe Room,1,Solo traveler,9.2,0,0,0,0,0,0,0,0,1,0
perfect place to stay in Bangkok,,"Hotel is clean, beautiful and service is so helpful. 
Must try this place, is amazing",10.0,January 2023,"January 14, 2023",Carlton Club Room,3,Couple,9.2,1,0,0,0,1,0,0,0,0,0
Likely to be back!,"We had a family room and room is nice and comfortable. if I could change one thing, that is to have king bed for the other room too.

Hotel is about 10-15mins walk to Asok BTS station. it is also where Terminal 21 is. A little far but still walkable for us and the kids.","The smart toilet bowl! once you enter the powder room, the cover opens on its own! It comes with washlet. How the housekeeper took pride in her job. Room is very clean.",10.0,December 2022,"December 9, 2022",Family Room,6,Family,9.2,1,1,0,0,0,0,0,0,0,0
lovely,,everything was wonderful ! the service was great . Clean and everything you would expect from a 5 star hotel .,10.0,July 2022,"July 9, 2022",Deluxe Room,2,Couple,9.2,1,0,0,0,1,0,0,0,0,0
Luxury and comfort an amazing views from hotel of the city a must visit,Some off the staff unfriendly but most was fine,Beautiful hotel,10.0,November 2023,"November 19, 2023",Deluxe Room,1,Solo traveler,9.2,0,0,0,0,0,1,0,0,0,0
Will stay for this hotel again for next time,,"Comfortable, clean & good location.  Thanks for hotel’s birthday cakes to my husband.  It’s surprised.",8.0,September 2023,"September 14, 2023",Executive Room,3,Family,9.2,1,0,0,0,0,0,0,0,1,0
It’s a pleasant place to stay for vacation,The refrigerator is not cooling enough.,The location and staff. Staff are friendly and helpful.,9.0,August 2023,"August 20, 2023",Deluxe Room,5,Family,9.2,0,0,0,0,1,0,0,0,1,0
Great hotel but needs upgrades to bed and tv,Food was not of standard dissatisfaction,Clean professional staff,6.0,December 2023,"December 3, 2023",Carlton Club Room,1,Couple,9.2,1,0,0,0,1,0,0,1,0,0
Good,"On check in we did not receive the room we requested, we requested a double but got a twin room and were not told before check in that the double was not available. Hotel was not accommodating in changing the rooms for the stay.","Very clean, good location, good facilities",7.0,November 2023,"November 25, 2023",Deluxe Room,3,Couple,9.2,1,1,1,0,0,0,0,0,1,0
Exceptional,,,10.0,August 2024,"August 20, 2024",Deluxe Room,4,Family,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 19, 2024",Deluxe Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 16, 2024",Carlton Club Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 15, 2024",Carlton Club Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"August 12, 2024",Carlton Club Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 12, 2024",Deluxe Room,4,Family,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 11, 2024",Deluxe Room,7,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"August 6, 2024",Deluxe Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 6, 2024",Deluxe Room,4,Group,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,August 2024,"August 5, 2024",Deluxe Room,1,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 4, 2024",Deluxe Room,4,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 4, 2024",Carlton Club Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,August 2024,"August 3, 2024",Deluxe Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"August 2, 2024",Deluxe Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 30, 2024",Deluxe Room,1,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 25, 2024",Carlton Club Room,5,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 23, 2024",Deluxe Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"July 23, 2024",Deluxe Room,9,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 23, 2024",Deluxe Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 22, 2024",Deluxe Room,3,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,July 2024,"July 22, 2024",Executive Room,1,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"July 22, 2024",Family Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"July 20, 2024",Executive Room,5,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 20, 2024",Deluxe Room,1,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,July 2024,"July 20, 2024",Deluxe Room,4,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 19, 2024",Deluxe Room,3,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 19, 2024",Deluxe Room,3,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 17, 2024",Executive Room,3,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 16, 2024",Carlton Club Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"July 12, 2024",Deluxe Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"July 11, 2024",Deluxe Room,1,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"July 7, 2024",Carlton Club Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 5, 2024",Deluxe Room,1,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"July 4, 2024",Carlton Club Room,4,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 3, 2024",Deluxe Room,5,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,July 2024,"July 3, 2024",Deluxe Room,4,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"July 1, 2024",Deluxe Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"July 1, 2024",Family Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 27, 2024",Deluxe Room,4,Group,9.2,0,0,0,0,0,0,0,0,0,0
"Amazing hotel, staff are so friendly. Rooms are gorgeous",,,10.0,June 2024,"June 24, 2024",Deluxe Room,2,Family,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"June 21, 2024",Carlton Club Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,June 2024,"June 20, 2024",Family Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 20, 2024",Family Room,2,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 20, 2024",Carlton Club Room,4,Group,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 20, 2024",Family Room,4,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 19, 2024",Deluxe Room,1,Group,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"June 17, 2024",Deluxe Room,4,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 17, 2024",Deluxe Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 16, 2024",Deluxe Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 11, 2024",Deluxe Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,June 2024,"June 9, 2024",Deluxe Room,2,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"June 9, 2024",Executive Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"June 2, 2024",Deluxe Room,4,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"June 1, 2024",Deluxe Room,4,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"May 31, 2024",Carlton Club Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 30, 2024",Deluxe Room,4,Group,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"May 27, 2024",Carlton Club Room,5,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 26, 2024",Executive Room,5,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 25, 2024",Carlton Club Room,4,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 21, 2024",Deluxe Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 17, 2024",Deluxe Room,3,Group,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"May 15, 2024",Executive Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"May 13, 2024",Family Room,2,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 12, 2024",Deluxe Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"May 11, 2024",Deluxe Room,6,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 9, 2024",Executive Room,1,Family,9.2,0,0,0,0,0,0,0,0,0,0
Hotel wow 🤩 service wow 🤩 everything 🤩,,,10.0,May 2024,"May 9, 2024",Deluxe Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 7, 2024",Deluxe Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 6, 2024",Executive Suite,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"May 6, 2024",Carlton Club Room,4,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 5, 2024",Deluxe Room,2,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 4, 2024",Deluxe Room,1,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,May 2024,"May 2, 2024",Family Room,1,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,May 2024,"May 2, 2024",Executive Suite,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Very Good,,,8.0,March 2024,"April 26, 2024",Deluxe Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 26, 2024",Carlton Club Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 26, 2024",Deluxe Room,5,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 19, 2024",Carlton Club Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2024,"April 19, 2024",Executive Room,3,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"April 19, 2024",Deluxe Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2024,"April 19, 2024",Deluxe Room,4,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 18, 2024",Executive Suite,1,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 17, 2024",Deluxe Room,4,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"April 16, 2024",Deluxe Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 16, 2024",Executive Room,2,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 16, 2024",Deluxe Room,7,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 12, 2024",Family Room,1,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 12, 2024",Carlton Club Room,5,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"April 10, 2024",Deluxe Room,5,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 9, 2024",Deluxe Room,1,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"April 4, 2024",Executive Room,5,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"April 4, 2024",Family Room,3,Family,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,April 2024,"April 3, 2024",Deluxe Room,4,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,April 2024,"April 2, 2024",Deluxe Room,2,Family,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,February 2024,"March 31, 2024",Deluxe Room,4,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"March 30, 2024",Deluxe Room,1,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"March 28, 2024",Deluxe Room,1,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"March 27, 2024",Executive Room,5,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"March 27, 2024",Executive Room,4,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"March 25, 2024",Deluxe Room,4,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"March 21, 2024",Carlton Club Room,3,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"March 18, 2024",Deluxe Room,2,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"March 15, 2024",Deluxe Room,5,Couple,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"March 14, 2024",Deluxe Room,2,Group,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"March 13, 2024",Deluxe Room,2,Group,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,March 2024,"March 13, 2024",Deluxe Room,6,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"March 11, 2024",Carlton Club Room,2,Group,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,January 2024,"March 10, 2024",Carlton Club Room,2,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Wonderful,,,9.0,March 2024,"March 9, 2024",Carlton Club Room,4,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"March 9, 2024",Deluxe Room,1,Family,9.2,0,0,0,0,0,0,0,0,0,0
Exceptional,,,10.0,February 2024,"March 7, 2024",Deluxe Room,5,Solo traveler,9.2,0,0,0,0,0,0,0,0,0,0
