Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative
Exceptional,,Close to the airport with a transfer service. All the communication was great and fast to organize my arrival.,10.0,December 2023,"December 8, 2023",King Room - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,1,0,0,0,0,0
"Family overnight stay, out of season. Perfect","Great for an overnight stay. It was 20-30 minutes by Uber(20-24000$) to San Cristobal Funicular- it could be a  good location for the city  if you're happy to use Uber.
 The swimming pool was great for kids, so was breakfast and room service'
 toasts for their supper :)",Airport transfer,10.0,August 2023,"August 28, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,1,0,1,0,1,0,1,0,1
Great stay at this hotel,,"My family and I were in transit to Easter Island.  Very modern, comfortable and clean hotel. Good breakfast with a lot of options. Close to airport and with an efficient free shuttle to and from airport, which is ideal for connecting flights.",10.0,August 2023,"August 12, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,0,0,0,0,1,0,0,0
Exceptional,,Very comfy beds. Good breakfast spread,10.0,April 2023,"May 7, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,1,0,0,0,0,0,1,0,0,0
beautifull,nothing,Everything,10.0,April 2023,"April 3, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Exceptional,"I liked it all, wished I stayed longer.",The room was so spacious and the bed was so comfortable.,10.0,November 2022,"November 24, 2022",Deluxe Family Room - Mobility Access/Non-Smoking,1,Family,8.8,1,0,1,0,0,0,0,0,0,0
Great for a night between flights if you don't mind cold showers,"The shower looked great, but I never got more than luke warm water. Breakfast was ridiculously expensive - I waited until I was in the airport for food, which was unbelievably cheaper!","Free shuttle to and from airport was perfect for an overnight stop between flights. Room was spacious, quiet and the bed was comfy. Bathroom well appointed with plenty of nice toiletries.",7.0,August 2024,"August 15, 2024",King Room - Non-Smoking,1,Solo traveler,8.8,1,1,1,0,0,0,0,1,0,0
Good transit hotel,only two coffee pod in room,"comfortable bed to rest, hot shower, good breakfast, friendly staff, got a pokemon stop, good whatsapp communication for shuttle service",7.0,May 2024,"May 7, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,1,0,0,1,0,1,0,0,0
My parents intend to follow my recommendatio and book the Windham as well,"The Shuttle, but my parents, who will travel end of May, would definitely prefer a ""sure / precise"" Shuttle pick up time from the national and send off / delivery time to the international terminal.","I expected the Shuttle to be available ""at arrival"" or at ""precisely the time needed to reach the exact check in time"", I was lucky that it did work and hope myaents will be as lucky as well when they travel end of May.",7.0,March 2024,"April 22, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,0,0,0,0,0,0,0,0,0,0
Fair,The staff at check in was specially rude!,The room was very spacious and beds very confortable,5.0,April 2024,"April 19, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,1,0,0,1,0,0,0,0
Good,It was all grey and anonymous. More personality would help!,"Location (close to the airport), free shuttle service to the airport and breakfast",7.0,April 2024,"April 11, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,1,0,1,0,1,0
Pleasant,"There was no internet , staff member tried to tell me it was being restarted, we never had any the time we were there, wouldn’t be cranky if he was honest and told the truth that it wasn’t working","The hotel overall was lovely,",6.0,March 2024,"March 30, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,1,0,0,0,0
Good for spending the night to get to your connecting flight,"The shuttle service at the moment of the arrival, it was chaotic, with long wait times and with no respect to the pickup time set by the property",Location,6.0,February 2024,"February 25, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,0,1,0,0,1,0
Not sure if stay here again because ease of access to and from the airport is its main purpose,"We had a bad experience with the airport shuttle and had to buy a taxi fare which made the room very much more expensive than expected. 
Our shuttle communication from the hotel was bad and we did not get picked up. Our complaint at the reception was not responded to at all.",Standard airport hotel. Catering were friendly and helpful. Room was clean,7.0,February 2024,"February 19, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,1,0,0,1,0,0,0,0,0
Nice for an overnight between flights,Breakfast was not included despite booking stating so. Receptionist not understanding and willing to help.,"5 min from the airport, free airport shuttle service, modern hotel. Friendly and punctual airport shuttle drivers.",6.0,February 2024,"February 17, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,1,0,0,1,0,0
Good,One of the male staff who served us was not friendly and not helpful when we asked for a nearby ATM.,"Close to the airport, with shuttle service.",7.0,February 2024,"February 15, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,0,0,0,0,1,1,0,0,0,0
Good,Isolated in an industrial area. No walking distance eatery,Very near to airport,7.0,February 2024,"February 15, 2024",King Room - Non-Smoking,2,Couple,8.8,0,1,0,0,0,0,0,0,0,0
Rude receptionist who ignored the hotel’s only advantageous free hotel shuttle,"The blonde receptionist was being so rude to us. We booked the free airport shuttle for 3:30am and we inevitably were expecting the shuttle to arrive on time. No one would like to miss one’s flight at all and this hotel’s only advantage. Therefore, I asked that receptionist why the shuttle still hasn’t not arrived at 3:35am and she promised me the shuttle would arrive at 3:45am. At 3:35am, the shuttle still hasn’t arrived so I asked her about it again. She acted as if this was not her business and even said I was not a human and told me furiously not to put pressure on her and the driver. (If I could not put pressure on them, then I would be the pressurised one who was going to miss the flight). Her attitude was extremely bad and really should not work in hospitality and hotel that require customer services.",The hotel is closely located near the airport. Rooms are clean too.,1.0,February 2024,"February 13, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,0,0,0,1,0,0,0,0
Convenient stay near airport,Bar service a bit casual. Breakfast ok although hot food was lukewarm.,Convenient location near airport. Spacious room. Clean with good shower. Airport pick up service.,7.0,February 2024,"February 7, 2024",King Room - Non-Smoking,1,Couple,8.8,1,0,1,0,1,1,0,1,1,0
A strategic hotel,,Comfortable airport hotel. A great buffet breakfast but we felt a little rushed to finish. And we couldn't use the airport transfer as we had bike boxes.,7.0,January 2024,"January 30, 2024",King Room - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,1,0,0,0
Fair,"The staff at the hotel not friendly, no smile, no interaction. We had quite some luggage and no one at the front door to help. Asked at reception was told had to deal with it myself. The hotel claim to be of 5 stars but has no change or money in their tills.",The room was very big and spacious. Very clean. The bathroom was big and very well built. Very comfortable bed. Breakfast was just ok. Courtesy car to airport every 30 minutes.,5.0,December 2023,"January 22, 2024",King Room - Mobility Access/Non-Smoking,1,Family,8.8,1,0,1,0,0,1,1,0,0,0
A good room and location - let down by poor plumbing!,"The water was not properly hot enough for a proper shower - not what should be expected in a modern property. 
They need to look at the plumbing and get water flowing adequately - At an airport hotel you need to be able to shower fast.
There was half a roll of toilet paper when we arrived. We were too tired to start requesting more and used our own.","Room was large with a good ceiling height
Blinds worked well and I could get good blackout - for sleep",4.0,January 2024,"January 19, 2024",King Room - Non-Smoking,1,Couple,8.8,1,1,0,0,0,0,0,0,0,0
Pleasant,"The restaurant food was pretty bad, and expensive. As it's near the airport there aren't many other options nearby.","Ok hotel for a one night stop near the airport, friendly, clean and comfortable and the transfer service was good.",6.0,January 2024,"January 18, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Family,8.8,1,0,0,0,1,0,0,1,0,0
Fair,Atmosphere of staff,Shuttle and proximity of the airport.,5.0,January 2024,"January 18, 2024",Queen Room with Two Queen Beds - Non-Smoking,2,Solo traveler,8.8,0,0,0,0,0,1,0,0,1,0
Don’t bother with room service it’s a shambles!,"The room service was atrocious, the food ordered was meant to be cauliflower soup, they substituted tomato without consulting. The ‘Fifth Burger’ was meant to come with all kinds of extras and instead it was a semi raw burger, a slice of cheese and a burger bun accompanied with chips- everything was cold and rubbery. My husbands club sandwich was also cold. The food service never answered their phone we had to go through reception every time. Very disappointing. 
Reception ended up apologizing and gave us a complimentary breakfast- which was good.","Perfect, clean and did the airport stopover wonderfully.
Reception was v good
Breakfast was plentiful and delicious.",7.0,January 2024,"January 15, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,1,1,0,0,0,1,1,1,0,0
Good,,Functional,7.0,January 2024,"January 9, 2024",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Good,"Room service never answered the phone. Went downstairs to order and they were not very polite. Then they got the order wrong anyway and called to check, rude again. Hotel was fine. Just this",Modern and clean,7.0,December 2023,"January 7, 2024",Deluxe Family Room - Mobility Access/Non-Smoking,1,Family,8.8,1,1,0,0,0,1,0,1,0,0
Not convenient.,"I reserved the shuttle bus for 2am. It showed up at 2:40am.  Then I had to stand in line at 3am for a complicated check-in process involving copies, scans, signatures, and one overwhelmed clerk even though my room was already paid for through booking. I stayed here for convenience but it wasn't convenient!  The fitness room is extremely limited.","The hotel is very nice--clean, modern, well taken care of.  The location is great.",5.0,December 2023,"December 19, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Solo traveler,8.8,1,1,0,0,0,0,0,0,1,1
Very good but shuttle service bad.,"The shuttle service to pick us up was terrible.  I was asked for a lot of details, arrival time etc.  Told them all of it and they asked again.  Filled it in. Arrival time was 7:30 AM and they booked my shuttle for 10:30 PM.  I ended up paying 25 USD for taxi. The hotel manager comped us free breakfasts to make up for it.  He offer that or a refund of cab fare.  He handled it well, but shuttle was terrible.","The hotel was clean. The staff fixed a problem with the shuttle service, in a fair way. The hotel was very good but shuttle service is terrible.",7.0,December 2023,"December 6, 2023",Queen Room with Two Queen Beds - Non-Smoking,2,Couple,8.8,1,0,0,0,1,1,0,1,0,0
Pleasant,THEY SAID TO ORDER AIRPORT TRANSPORT ON ARRIVAL BUT WAS BOOKED OUT BY THEN,,6.0,October 2023,"December 4, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Couple,8.8,0,0,0,0,0,0,0,0,0,0
Pleasant,"The shuttle was in different place as the email notice said, until someone speaking Spanish called for us, causing a lot of confusion and delay.",,6.0,November 2023,"November 25, 2023",King Room - Non-Smoking,1,Family,8.8,0,0,0,1,0,0,0,0,0,0
A good place to stay for early flight out of SCL,No changing area for swimming pool.  noisy rooms that need more insulation from outside noise.,shuttle was very helpful.  Room was good size.,7.0,November 2023,"November 7, 2023",King Room - Non-Smoking,2,Couple,8.8,1,1,0,1,1,0,0,0,0,0
Pleasant,"The shuttle experience was awful. We scheduled it ahead of time, written instructions were provided, we followed the instructions and then sat for 40minutes waiting for a shuttle that did not come.  Front desk staff not helpful at all. 

No power access in the lobby area for those who have evening flights after check out.",Room was clean and good size and a great value.,6.0,October 2023,"October 15, 2023",Queen Room with Two Queen Beds - Non-Smoking,1,Group,8.8,1,0,0,1,0,1,0,0,0,0
