Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Pleasant,"Rooms very small, no table or anything to use in the room. But bed very confortable 👍",The emplacement,6.0,December 2022,"December 11, 2022",Single Bed in 8-Bed Female Dormitory Room,5,Solo traveler,8.5
Great location - very simple,"the facilities could have been a bit nicer! the „kitchen“ had only one microwave and kettle, would have been nice to have more stuff to prepare food. 
the wash room facilities where not so nice and not super clean. often the toilet paper was missing",Location is awesome! also 24 hrs front desk! the breakfast was good value for money,6.0,December 2022,"December 9, 2022",Single Bed in 8-Bed Female Dormitory Room,4,Solo traveler,8.5
A male guest in a room snoring whole night like speakers m.,No hooks in the bed for hanging clothes,Curtains with the bed.,6.0,December 2022,"December 5, 2022",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
staff can be more polite and welcoming that is not the attitude for service industry employees,rooms are too small,very close to city center walkable,4.0,December 2022,"December 2, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Bad,,no hot water 🥲🥲🥲,1.0,November 2022,"November 14, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
worse hostel ever,"- toilet super dirty 
- shower room door many are broken 
- when someone shower with hot water the next shower doesn’t get any hot water anymore… 
overall “like a animal house” 
the staff who work in noon somehow are not friendly… but the nighty are very kind",near to city,1.0,November 2022,"November 2, 2022",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,8.5
did not spend much time in the hostel but felt safe leaving my items in the locker below my bed. I read the reviews befo,lots of rooms and people and a lot bigger hostel than what I assumed it to be so 8 people to a room and probably over 100 rooms was a lot.,bigger bathrooms and multiple bathrooms. very hot water.,2.0,October 2022,"October 22, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
First and last time,"The rooms are extremely noisy (the ones on the street). Without opening the windows was really hot, with Windows open was really noisy. I asked for the staff to change bed and was not easy, even if the room was not full. They really don't care so much of the problem and didn't help find a solution.
The lounge room is totally useless, there are very few plugs. There was neither the possibility to drink a glass of water when the kitchen was closed.
Just 2 showers and WC for a lot of people. 
I am used to stay in hostel but this one is of the worst where I have been.","24 hours reception, the Portuguese woman during the breakfast who is always smiling and funny!",3.0,October 2022,"October 19, 2022",Bed in 8-Bed Mixed Dormitory Room,10,Solo traveler,8.5
Review prices compared to existing services,Room cleanliness is poor Breakfast is not satisfactory,"Providing other breakfast items, but the location is good",5.0,October 2022,"October 16, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
I do not recommend,Only two shared bathrooms per floor and 30 rooms. Terrible water restriction for 4-8 seconds infuriates. The staff could not close the window in the room and turn on the heating.,"The bed was clean enough. 
Location in the city center.",5.0,September 2022,"October 12, 2022",Bed in 6-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Pleasant,a bit noisy,everuthing,6.0,October 2022,"October 11, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Couple,8.5
"not a good stay overall, but worth the money.","It was reaaaaally noisy outside, speeding cars, trucks, shouting people. could not really fall asleep.","nice location, easy to find and helpful staff. clean room and bed.",5.0,October 2022,"October 10, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Nice place but bad equipment,Common air circulation and common air conditioning for rooms. Can’t control the air circulation or temperature for its own room. Plus Covid contamination risk. Very poor sound insulation between rooms.,Professional and reactive staff.,3.0,October 2022,"October 10, 2022",Standard Double Room,3,Family,8.5
you also share Ac temperature with orders private rooms,this time we had a smaller room to which the AC was shared with the next door room. We had a sleepless night as it was too warm. We asked twice to lower the temperature and at the end was imposible as the next room kept also asking to raise it. Bathroom was very odd too. Unless you get the junior suite is not very comfortable for a private room stay.,location is great,5.0,October 2022,"October 6, 2022",Standard Double Room,1,Family,8.5
Pleasant,The bath Room for disable is broken for many days while I really needed. Other bath Room I found some rooms are out of service,The staff is friendly especially the ladies in the pantry who help me with my breakfast consider my legs condition,6.0,October 2022,"October 5, 2022",Bed in 2-Bed Female Dormitory Room,2,Solo traveler,8.5
Need A Little More Maintenance,"Dirty Bath Room
Shower doors don't close (malfunction)
Shower Faucet unable to turn it off
No place to leave nor place your toiletry items in the Bath Room

Air Conditioning Too Cold (I feel like i was in a morgue)
Too Cold In The Dorm To Sleep Even With The Provided Duvet
Too Cold in Summer and to Cold in the Winter

No hanger in the dormitory to hang your jacket or towel

Cleaning done basically,  found long black hair on my closet and on the floor during 2 days
even though there was only 2 female guests on my room without long hair 


Some guest whom don't know how to behave while sharing commun spaces with others
(unfortunately that's more and more common) But that's not hostel fault","Very Friendly Staff
Close to the heart of Madrid
Clean Bed
Clean Bed Sheets
Clean Towel
Good Wifi
Big Locker",6.0,September 2022,"September 26, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
"Nice location, friendly staff, decent breakfast, dissapointed bathrooms","The bathrooms were all outside of the rooms, some of the showers didn't have warm water and many were out of service, sometimes there was no more soap in the shower if wanted to shower in the evening, sleeping in the top bunk bed wasn't great, specially when guests entered the room in the middle of the night and will turn on the light and won't turn it off but again that can happen in shared rooms of course. Take into account that it can get kinda noisy at night because of the location and lastly if you're very tall maybe it won't be a great option to stay here since the beds aren't that long..","The staff were helpful and friendly, the breakfast was okay for the price and there was some variety, the location was ideal, I liked that towels and padlock were included in the price and that the beds had these curtains which gave more privacy in a shared room, specially if you were in the bottom bed.",6.0,September 2022,"September 25, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Disappointing,"The room was dirty when I checked in. The floor was dusty and i took a picture i showed it to the receptionist, she said she sent the complain but thr room was never cleaned. I have pictured if you want. I also had a problem with the Air condition it was not on, i also informed the receptionist and followed up three times but never been solved",Location and bed,4.0,September 2022,"September 21, 2022",Single Bed in Female Dormitory Room,2,Solo traveler,8.5
"Besides the event with the drunk boy and the situation with the bathrooms, it was nice the location and the bed.","The bathrooms are the lowest point, the showers have around 5 seconds of running water, you have to push all the time and is really unconfortable. They also should clean more often, cause as people comes and goes it gets really dirty often. Finally, they had a lot of toilets out of order. 
I was in a shared room and we had a problem with a drunk boy that urinated in the bedroom and when we went to the reception to ask for help (cause tue drunk boy was unable to understand us) the employee started to laught out of the situation and saying that “it happens” and he couldn’t do anything for our safety, and there weren’t also anyone who could clean it for us.","The beds are really confortable, the location is the best, better imposible and some of the staff were thoughtful.",6.0,September 2022,"September 14, 2022",Bed in 10-Bed Mixed Dormitory Room,31,Solo traveler,8.5
"The most important thing when we stay somewhere/ anywhere, to find that comfort is important.","My room was not cooling at all: My Wife and I walked around the city center whole day and the main reason to have a room was to have a good comfortable rest at night, which did not happen, cause the cooling did not work. I informed  receptionist first day about this and she mentioned that the cooling cannot go below 21* degrees and she could not do anything about it. The 2nd night same, I walked downstairs to reception around 3am to let reception know that it was too hot to sleep and that I have to leave the front main door of my room only to have the AC from the hallway outside blow fresh air into my room, the receptionist turned the cooling lower which changed the temperature after 45minuts, including holding front door of the room. The 3rd night was the same.","Location was excellent for the stay right in the city center, awesome location, great food, walking distance to most of the view points and friendly people in general.",4.0,August 2022,"September 8, 2022",Budget Double Room,3,Couple,8.5
Nice on the surface but it seems designed by a person who's never been in a hostel,"None of the non-private rooms have internal bathrooms. 
Rooms don't have a single hook or coat rack to put clothes and wet towels, despite having enough space to put several (it would be such a cheap investment).
Beds have eye-searing cold-white night lights.","Very clean and modern. Ok breakfast. Excellent location. Focused on a more adult, less party-oriented clientele.",5.0,September 2022,"September 4, 2022",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Pleasant,dirty toilets,position,6.0,July 2022,"August 20, 2022",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,8.5
,,,1.0,August 2022,"August 13, 2022",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,8.5
good for a short stay,toilets were a little far from the room and we had to bring the room card to the shower.,good location and good customer service. air conditioning was really strong. there was privacy for each bed.,6.0,July 2022,"July 29, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Group,8.5
Disappointing,Bathrooms often left super messy by guys .. Very commercial and noisy in the bedrooms. No one cares too much,Big place with everything you need,4.0,July 2022,"July 28, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Pleasant,toilets were not clean & air conditioner didn’t work & the beds weren’t comfortable,location,6.0,July 2022,"July 26, 2022",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Pleasant,toilets were not clean & air conditioner didn’t work,location,6.0,July 2022,"July 26, 2022",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Pleasant,Weird vibe in the hostel. There is not a Nice athmosphere.,Nice beds. Own little cabin. Great location.,6.0,June 2022,"July 12, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Fair,"The room was tiny, the ac was audible all the time, but while the whole place was very cold, the room was stuffy and warm. At night it was pretty noisy (other guests). The room was not very clean (left behind Trash from prior guests).","The staff was very nice, the beds good and the Location is very central.",5.0,July 2022,"July 8, 2022",Budget Double Room,4,Solo traveler,8.5
Pleasant,"the check in tooks 50 minutes
the room was very cold",,6.0,July 2022,"July 8, 2022",Standard Double Room,1,Couple,8.5
Enjoyable but lacking in facilities & some activities would have been nice. R,There was no cold water fountain to fill up my water bottle/no fridge to keep food items. No activities were organised from the hostel which was a shame because the point in staying in a hostel alone is to meet people! No music playing in the communal area upstairs/no general atmosphere in that room.,The location and staff were amazing! They were kind and courteous. The hostel was very clean and the beds were comfortable.,6.0,July 2022,"July 7, 2022",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,8.5
Pleasant,"The room’s floor wasn’t clean and it was too cold in the halls and common areas of the hostel, because of the strong a/c. The duvet cover was too warm instead, and it was impossible to seep with that without sweating. During the night, that part of the city was too noisy and it was really hard to fall asleep. Also, i suggest to put some more furniture in the toilet so we can put our stuff for the shower.","The location is really nice and the position is central. The hostel is on the Gran Via, close to all the main attractions. Hostel was cozy and quiet.",6.0,July 2022,"July 7, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Pleasant,"I stayed in a 8 room dorm. The bunk was very small, I could not sit up in the bottom bunk and kept bumping my head. It was also not very long maybe 180cm max. The room was freezing cold one night and super hot the next. 
The bathroom was not very clean at points in the day and most annoying of all the showers only stay on for about 5-10 seconds so you have to click it every 10 seconds. Really bad common room set up, basically a dark room with a bunch of tables squished together so you cant do much.",comfortable mattress and dorms have curtains. location is on busy Main Street full of high end of shops.,6.0,July 2022,"July 1, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Couple,8.5
"on overall, good experience and localization","i was in a dorm and the bunk bed was not comfortable as i could not even sit in the bed, the shared floor is agreeable in order to work but not to relax or interact with other people","localization was great, i could do almost everything waljing, the team was really nice and everything was clean thanks to the lovely cleaning ladies",6.0,June 2022,"June 30, 2022",Single Bed in 8-Bed Female Dormitory Room,4,Solo traveler,8.5
Underwhelming for the price,"I paid for a private room with a bathroom and the room situation was bizarre. There's absolutely no space for a bathroom. The shower is so small you can barely move and you have to press the water button every ten seconds. The toilet is in a small cubicle next to your bed, so when you use the toilet, the smell can take over the entire room.

When you shower, the water immediately wets the whole floor and there's maybe 1 meter of space separating your bed from the shower. I got my entire suitcase wet just by using my ""private"" shower. After that, I used the communal bathrooms, but having paid a premium for my own bathroom, this wasn't ideal.

Also, Madrid was in a heat wave when I visited. There was no air conditioner. I was dying of sweat. I literally had to sleep with no blankets on just to survive the heat and it was the most miserable sleep I've had in months. Why advertise this as a 2-star hotel when there's no air conditioner at all? I've been to roach motels with air conditioners.

A lot of private room hostels are run like hotels. This one is unfortunately not that. It's a hostel experience, with near hotel prices.","The location was fantastic in the heart of Madrid on Gran Via, in the center of everything. Staff was very friendly and helpful as well, and the hostel was thoroughly clean.",5.0,June 2022,"June 23, 2022",Budget Double Room,1,Family,8.5
It was time passing I just stayed a night I could not think of staying there ever again unless they,Beds should be 3 or 4 in each room .,Actually every room should have only 3 beds there were 8 or 10 beds of different persons. Beds should not be upside down. Only strait beds 3 or 4 were enough. People who live there do not try to live clean.,5.0,June 2022,"June 20, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Poor,it was not comfortable. they didn’t manage my request (that wasn’t difficult),Location was great,3.0,June 2022,"June 20, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Disappointing,Noise non stop in the night,"Very noisy, not possible to sleep and rest in the night. People are coming in and out of the room all the night long. Then in the morning the cleaning lady is cleaning WC and simply smashing the toilet cover that you can hear that noise even in the room",4.0,June 2022,"June 14, 2022",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Poor,"Bathrooms very dirty, and in the shared room people does not respect the rules. Very difficult to rest",Staff,3.0,June 2022,"June 13, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Children are not welcome here.,"The policies are not clear, I asked a room for a child (17 years old) and I pay it in advance. I arrived at 12 am and they told me that a child pay as an adult but can't be in shared room, it means that they are adults when they want. The app allow the booking but I must pay other ultra expensive hotel for him and my mom, but they did the check in for all of us. I thought that I had read bad but this night the hostel receive 2 same cases (children about 17 years old) and they were not welcome here at 1 am, poor guys.","The zone, the location.",1.0,June 2022,"June 6, 2022",Bed in 8-Bed Mixed Dormitory Room,3,Family,8.5
Pleasant,"1. Bathroom situation is all around bad there. 
- There is one large bathroom for each gender (with about 6 toilets and showers each I believe, and one small bathroom (with 2 of each). That's it, for all the guests. And with that ratio... It should be no surprise that things got really nasty, really quickly. 
- The showers had literally no place to put things except one hanger (which would get some water spray, so you'd want to cover your stuff with your towel) inside, and a tiny spot for soap. 
- And worst of all... The showers had a water timer (which is fine! Environmentally friendly and reasonable at a hostel) - but, it was set for 5-6 seconds. Literally, I counted. So every 5 seconds, you have to push it down, or your water would cut off. Now I'm a quick shower-er (especially at hostels)... But this is not normal. 
2. The beds/bedrooms are quite minimal & small even in comparison to other hostels, with no hangers whatsoever and only a teen shelf for example.","Pros: 
- If you're using this as a one-night stop-over, it's a great location. Location is 20min walk to Atoche (train station) & 5 mins walk to where the rapid bus to the airport stops. And if you want to go out in the Gran Via area, sure it's the right spot. 
- The workers are good. Front desk staff are efficient and nice. When I came, my bed and bedsheets had some hairs on them - and the front desk had a cleaning lady come by immediately to replace them.",6.0,May 2022,"June 1, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Pleasant,bathrooms and rooms were dirty,location,6.0,May 2022,"May 31, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Couple,8.5
Pleasant,"If you are taller then 1.80 the bed might be short for you a bit.
There is no kitchen
So I just arrived back to Europe from my 3 months travel around Latinamérica and i arrived to the hostel around 1o 'clock, i get in the hostel and the receptionist telling me the check in is at 3 pm on a way like i should know this and why i am here.... So after i could not sleep on my 9 hours of night flight i asked this guy can i drop my heavy bags here because IF I DONT ASK HIM HE WOULD NOT OFFER IT. It was very sad to arrive back to this to Europe I was volunteering as a receptionist in other countries and i was always happy and kind with the guests. I hope he only had a bad day and in the rest of the days he is more happy and helpful. The rest of the staff were cool.
Some of the showers dont work.","Good location, nice beds, very modern.",6.0,May 2022,"May 21, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
,,,6.0,April 2022,"May 11, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Fair,"It was a 2 bed dorm but the staff allowed 2 people to stay in 1 bed. They were very disrespectful,  shouting during the early hours and left the door open all night. I dont think it was fair the staff allowed 3 people to stay in the room when it was for 2. I've been travelling for 2 months and this is the most expensive hostel I've stayed in and not good value for money",Beds comfy and big,5.0,May 2022,"May 8, 2022",Bed in 2-Bed Female Dormitory Room,2,Solo traveler,8.5
Pleasant,could not check in early. my room had the trash from the prior person in it.,location,6.0,April 2022,"April 30, 2022",Standard Double Room,3,Solo traveler,8.5
Pleasant,The staff was so rude,,6.0,April 2022,"April 26, 2022",Single Bed in 8-Bed Female Dormitory Room,1,Group,8.5
Fair,Noisy staff. Do they not realise that they talk so loud till midnight?,Beds were clean.,5.0,April 2022,"April 18, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Noisy and crowded,Too much street noise and small room crowded with beds.,Great staff and clean.,6.0,April 2022,"April 15, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Overpriced! secured lockers don’t work!,"1) All Security drawers under the bed do not lock
The drawers just slide out weather under padlock or not
2) fellow sleepers slamming door all day and night
3) All showers & faucets turn off automatically every 5 seconds! So you have to reset button every 5 seconds while showering!",Location,4.0,April 2022,"April 3, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Clean and comfortable hotel-like hostel in the heart of Madrid,"Not the most friendly or welcoming staff or environment, it is a very hotel like hostel - there are some common areas to sit in but it didn't feel very social. No access to any kitchen like facilities, I think I had to fill up my drink bottle in the bathrooms (still drinkable water though).","Perfect location on a main road near heaps of shops, restaurants and bar districts, as well as walkable to museums and other attractions. The hostel is less than 5 minutes walk to the metro station as well if you prefer the metro. Super comfortable bed and bedding with good curtains around the bed, a towel provided for free, and very large lockers that can fit a large suitcase inside (most lockers don't fit my size of suitcase!). Luggage storage is 2 euros per person per day. Very clean.",8.8,October 2023,"January 5, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Well done,Nothing,"Excellent facility , excellent kind and helpful staff, Common room and kitchen superb. Great location",10,December 2023,"December 4, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Wonderful,,Friendliness of the Staff .,9.0,October 2023,"October 26, 2023",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Good,"- the ac was really cold but we had big blankets so it was alright 
- only two bathrooms for a lot of rooms
- the bathroom was really disgusting","- the location is amazing 
- curtains on the beds",7.0,August 2023,"October 12, 2023",Single Bed in 8-Bed Female Dormitory Room,5,Group,8.5
Very Good,no kitchen,"great big hostel, private beds, great aircon!",8.0,August 2023,"September 10, 2023",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Nice!,There was no shampoo or conditioner neither shower rags by the towels!!! Only huge towels.,The location and the view through the windows.,10,June 2023,"July 13, 2023",Superior Double or Twin Room,1,Family,8.5
Exceptional,air con could be better.,ergonomics and value for money. superb location,10,June 2023,"June 9, 2023",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,8.5
the room was very comfortable,nothing,the location,8.0,January 2023,"January 27, 2023",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
amazing stay,there is nothing I didn’t like,really nice location and very clean,10,November 2022,"December 23, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,I stayed at other hostels in Spain that did a group dinner/ offered more scope for interaction between travellers.  I felt this hostel could do with these things to foster a social culture,"Location, friendly staff on reception.",8.0,October 2022,"October 15, 2022",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,8.5
good stay at an amazing location,"being a 6 Ft tall guy, the bed was too small for me",location is perfect,8.0,September 2022,"September 28, 2022",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Satisfying.,"Since the lockers are not stable, you can move the boxes and it was unsafe and you could access your stuff even though it is locked. The room was very cold and you could not adjust the temperature. The common room area was a bit small and dull (library-like), it could be more welcoming. There should be more than just eating areas.","We really liked the location, the staff wifi, and the common bathrooms as we were able to use it at the same time.",9.0,September 2022,"September 11, 2022",Single Bed in 8-Bed Female Dormitory Room,4,Group,8.5
great place,location,"close to everything 
great breakfast",10,July 2022,"July 8, 2022",Bed in 8-Bed Mixed Dormitory Room,1,Group,8.5
Exceptional,,The staff is the best and very friendly they helped me with a problem that had occurred to me during my trip that was nothing related to them and they were exceptionally nice.,10,May 2022,"May 5, 2022",Bed in 6-Bed Mixed Dormitory Room,1,Solo traveler,8.5
very pleasant,The showers weren’t great-not the best temperature and the water flow only lasted 5-10 seconds so you have to keep turning the power button on countless times.,Great location and a good price. The staff were friendly as well.,8.0,April 2022,"April 26, 2022",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
not recommend,"I forget a tshirt at this place and they give me back another one that ain’t mine . 
there was a couple having sex in our room bodering to the other people and no one did nothing about",nothing a lot to mention,3.0,April 2023,"April 28, 2023",Bed in 8-Bed Mixed Dormitory Room,2,Group,8.5
Pleasant,"- music all day and night on the hallway, thin walls so you can hear it
- bathrooms cleaned maybe once per day ( hair, paper on the floors and sink area) 
- dirty floor in the room - dust, hair","+ location 
+ air conditioning 
+ big drawer for luggage under bed",6.0,August 2022,"August 11, 2022",Single Bed in 8-Bed Female Dormitory Room,2,Group,8.5
Exceptional,,,10,August 2024,"August 20, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 20, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 20, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 20, 2024",Standard Double Room,1,Solo traveler,8.5
Very Good,,,8.0,August 2024,"August 19, 2024",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Wonderful,,,9.0,August 2024,"August 18, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 18, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 18, 2024",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 18, 2024",Bed in 8-Bed Mixed Dormitory Room,7,Solo traveler,8.5
Wonderful,,,9.0,July 2024,"August 17, 2024",Budget Double Room,1,Couple,8.5
Good,,,7.0,August 2024,"August 16, 2024",Superior Double or Twin Room,1,Couple,8.5
Exceptional,,,10,August 2024,"August 15, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Wonderful,,,9.0,August 2024,"August 15, 2024",Single Bed in 8-Bed Female Dormitory Room,4,Solo traveler,8.5
Wonderful,,,9.0,August 2024,"August 15, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Very Good,,,8.0,August 2024,"August 14, 2024",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Very Good,,,8.0,July 2024,"August 14, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Couple,8.5
Very Good,,,8.0,August 2024,"August 13, 2024",Bed in 10-Bed Mixed Dormitory Room,1,Family,8.5
Exceptional,,,10,August 2024,"August 11, 2024",Single Bed in 8-Bed Female Dormitory Room,8,Solo traveler,8.5
Wonderful,,,9.0,August 2024,"August 11, 2024",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Very Good,,,8.0,August 2024,"August 11, 2024",Single Bed in 8-Bed Female Dormitory Room,4,Group,8.5
Very Good,,,8.0,August 2024,"August 10, 2024",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 10, 2024",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 9, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Wonderful,,,9.0,August 2024,"August 8, 2024",Bed in 4-Bed Female Dormitory Room,2,Couple,8.5
Good,,,7.0,August 2024,"August 8, 2024",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Very Good,,,8.0,August 2024,"August 7, 2024",Single Bed in Female Dormitory Room,1,Solo traveler,8.5
Very Good,,,8.0,August 2024,"August 7, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Very Good,,,8.0,August 2024,"August 7, 2024",Bed in 4-Bed Female Dormitory Room,3,Solo traveler,8.5
Wonderful,,,9.0,August 2024,"August 7, 2024",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Good,,,7.0,July 2024,"August 7, 2024",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,,,8.0,August 2024,"August 6, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,,,8.0,August 2024,"August 6, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Wonderful,,,9.0,August 2024,"August 5, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Very Good,,,8.0,August 2024,"August 5, 2024",Bed in 4-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 5, 2024",Bed in 4-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Very Good,,,8.0,May 2024,"August 5, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Wonderful,,,9.0,August 2024,"August 4, 2024",Bed in 10-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Good,,,7.0,July 2024,"August 4, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,August 2024,"August 3, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Wonderful,,,9.0,August 2024,"August 2, 2024",Bed in 10-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,,,8.0,July 2024,"July 31, 2024",Single Bed in Female Dormitory Room,1,Solo traveler,8.5
Very Good,,,8.0,July 2024,"July 30, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Wonderful,,,9.0,July 2024,"July 30, 2024",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,July 2024,"July 29, 2024",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Good,,,7.0,July 2024,"July 29, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,,,8.0,July 2024,"July 28, 2024",Bed in 4-Bed Mixed Dormitory Room,1,Group,8.5
Exceptional,,,10,July 2024,"July 27, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Good,,,7.0,May 2024,"July 27, 2024",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,July 2024,"July 26, 2024",Bed in 4-Bed Female Dormitory Room,2,Solo traveler,8.5
Exceptional,,,10,July 2024,"July 26, 2024",Bed in 10-Bed Mixed Dormitory Room,2,Couple,8.5
Very Good,,,8.0,July 2024,"July 26, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Group,8.5
Exceptional,,,10,April 2024,"July 25, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Very Good,,,8.0,July 2024,"July 24, 2024",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,July 2024,"July 24, 2024",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,July 2024,"July 21, 2024",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
"Location was great, super friendly staff and very nice facilities. I’m definitely staying here every time I visit Madrid",,,10,June 2024,"July 21, 2024",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,,10,June 2024,"July 20, 2024",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Wonderful,,,9.0,July 2024,"July 20, 2024",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Exceptional,,,10,July 2024,"July 19, 2024",Bed in 8-Bed Mixed Dormitory Room,3,Group,8.5
Wonderful,,,9.0,July 2024,"July 19, 2024",Junior Suite,1,Couple,8.5
Very Good,,,8.0,July 2024,"July 18, 2024",Bed in 10-Bed Mixed Dormitory Room,3,Solo traveler,8.5
