Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Convenient,The checkin was slow. There was a queue and we had to wait for more than half an hour after landing from a really long flight.,Really close to the airport and with free shuttle transport 24 hours.,7.0,November 2021,"December 5, 2021",Executive Twin Room,2,Couple,8.2
Conveniently located and good value.,"The check-in process took very long, probably 45 minutes. Efficiency of check-in needs to be greatly improved.",we had a forced layover in Bogotá and this hotel was convenient and affordable. The room was lovely and clean.,8.0,November 2021,"December 3, 2021",Executive Double Room,1,Couple,8.2
Very Good,,"It's very very close to airport, that's very convenient when you have connecting flights, has free transfer to and from airport. Breakfast is included; room service 24/7 including food. Room was very clean and nice.",8.0,December 2021,"December 3, 2021",Executive Twin Room,1,Solo traveler,8.2
only one night after a flight from Europe and lengthy delays in immigration but pleased overall.,a little bit run down with hand towel in the bathroom rather tatty but clean.,very close to the airport and free shuttle service. efficient reception staff and good breakfast included. good value altogether.,8.0,December 2021,"December 3, 2021",Executive Double Room,1,Couple,8.2
very nice stay highly recommended! great stuff!,it gets cold inside the room- breakfast choices are very limited,"close to airport, clean, nice stuff, confortable.",8.0,November 2021,"November 22, 2021",Executive Twin Room,1,Solo traveler,8.2
Comfortable and tidy,Lady in the reception when checking in,"Tidy rooms, nice garden and facilities overall",8.0,November 2021,"November 14, 2021",Executive Twin Room,1,Couple,8.2
Wonderful,Usually I dont like carpets because I'm alergic but here was ok.,Close the airport. Shuttle every 30 minutes 24 /24. Large room and bathroom. Modern and very clean bathroom. Front desk very fast. Room service food delicius and god price.,9.0,November 2021,"November 14, 2021",Executive Double Room,1,Solo traveler,8.2
a good hotel to stay near airport bogota,"The room a bit old, and the process of check in a bit long, when you arrived at late at night and tired , it can make you inpatient..","The shuttle is on time and frequent, it make the travel to go to the hotel is so much easier and its free too. The bed also spacious so it can fit 3 asian people like me and family. The breakfast especially the egg and the juice are delicious. They have a pretty tiny garden inside that is good for birding, the hotel itself near parks and wetlands that perfect for birding in bogota",8.0,October 2021,"November 4, 2021",Executive Double Room,1,Family,8.2
Good,Restaurant took more than 15 minutes to take my order. I looked like the staff were overwelmed beacuse the restaurant was crowded.,Very close to the airport and hotel offer transportation,7.0,October 2021,"October 26, 2021",Executive Double Room,1,Solo traveler,8.2
Good,A lot of noise,Excellent staff,7.0,October 2021,"October 25, 2021",Executive Double Room,1,Couple,8.2
The hot water did not work very well,The hot water was poor,Everything,9.0,September 2021,"October 20, 2021",Executive Double Room,1,Solo traveler,8.2
"Nice location, clean and good beds.Served the one night purpose,","The check in process took for ever. Very slow. The room was much smaller than expected, and the van going to and from the airport barely made it on time. Waited for more than 20min to be picked up.","The beds were great, and breakfast was nice.",7.0,October 2021,"October 17, 2021",Junior Suite (3 Adults),1,Family,8.2
It's a nice place to stay and rest while you wait for your next flight.,"Alarm clock wasn't updated (it show a different month, and time, so I could't use it to set the alarm clock) 
Room Service, it took more than 20 minutes for me to get a bottle of water, it was late and I had to wake up early the next day  I waste time waiting for the bottle of water
The TV didn't have any signal, so I couldn't turn in on.","I choose the hotel because it has transportation to the airport and because it's really close, that's very convenient.",8.0,October 2021,"October 5, 2021",Executive Twin Room,1,Solo traveler,8.2
"In general very good value for money, and very convenient for the airport",30 min delay to receive room service,"Check-in, room cleanliness, comfort",8.0,September 2021,"September 27, 2021",Executive Double Room,1,Couple,8.2
very good,,stay in this hotel every time I have 1 night between flights in Bogota,9.0,August 2021,"September 22, 2021",Executive Double Room,1,Group,8.2
Good airport hotel,,"-airport shuttle very handy
-helpful staff",8.0,September 2021,"September 10, 2021",Executive Double Room,1,Group,8.2
Good value hotel very close to the airport,,"Shuttle service very good
The hotel is very close to the airport 
Breakfast bag to take away early in the morning",7.0,September 2021,"September 7, 2021",Executive Double Room,1,Solo traveler,8.2
"Relaxing, convenient, effortless","Breakfast could have been a little better, seemed a bit cheap.","I enjoyed the comfort of the room, it was large, clean and you can notice they have paid attention to detail.",9.0,August 2021,"September 3, 2021",Executive Double Room,1,Solo traveler,8.2
Amazing,"All
Was good",Near to airport,8.0,July 2021,"September 1, 2021",Executive Twin Room,1,Solo traveler,8.2
Very Good,The worst box breakfast ever.,Confortable beds  and location.,8.0,August 2021,"August 21, 2021",Executive Twin Room,1,Couple,8.2
Great hotel close to the airport.,"When I arrived at the restaurant they seem to be a bit understaffed it took a bit for the waiter to reach the table. 

In the reviews it said that the breakfast was great, but it was not extra ordinary. I got my fruits, orange juice, was asked for the selection of hot beverage, up until that point. Good. 

When the eggs arrived, not only the were a bit cold, but the bread was never offered nor brought to the table.","The room was big and the bed was really comfortable. 

As a place to stay and sleep is perfect. 

Loved that a shuttle van is included in the fee.",9.0,August 2021,"August 20, 2021",Executive Double Room,1,Solo traveler,8.2
Good,"good price, nice place",booking,7.0,July 2024,"August 12, 2024",Executive Twin Room,1,Group,8.2
Perfectly adequate for overnight stay to/from the airport.,"Reception staff polite but slow and  not exceedingly helpful. Room was very large but a bit drab. Sockets were loose and dangerous looking. QR code needed to accès room service, restaurant closed at 10 pm. Wasn’t as nice as in the photos.
A bit expensive for the overall standard.
But no major problems and close to the airport.",Good location close to the airport. Free shuttle service to the airport. Very good continental breakfast. Free filtered water fountain.,8.0,August 2024,"August 11, 2024",Junior Suite,1,Solo traveler,8.2
Loved the hotel.  Nice and comfortable. We will be back when we have layover flights.,The staff at the front desk could have a better attitude toward costumers inquiries.,"The trim was great for 4 people.  Comfortable beds. Clean. 
Breakfast was good. Wide variety of things to eat.",9.0,August 2024,"August 6, 2024",Standard Quadruple Room,1,Family,8.2
Good convenient place near the airport for a short stay.,"Accessing the gym was not included, check out took a long time.",I liked having a good hotel near the airport so I could take a shuttle since I had a late arrival. The breakfast was really tasty and fresh and the room was clean and quiet.,8.0,July 2024,"August 4, 2024",Junior Suite,1,Solo traveler,8.2
Nice,It takes a long time to check in because there is always a line.,"I liked everything, specially the service of the bus to the airport and that I was able to leave my bags there for some hours",9.0,July 2024,"July 21, 2024",Standard Quadruple Room,1,Family,8.2
Classy airport hotel.,"I could not find where to take the shuttle bus when I flew in late at night from Cartagena. I exited at the doorway i was told to exit from by the hotel, but I saw no sign of the shuttle bus. I realise it only runs every 30 mins, so as  it was after 12 midnight, I felt it necessary to take a taxi for safety. I told the taxi driver the name of my hotel, but as there were 2 Habitel hotels side by side, he didn't know which one was the right one. I ended up checking into the other hotel and then being directed to the right one. Once there all was good. There was water to drink and a v comfortable room. Lots of hot water and bed comfy. I had no time to test the gym or spa, but it is clear there are lots of facilities for guests.",General feel of hotel. Shuttle bus and proximity to airport. Good breakfast.,9.0,July 2024,"July 13, 2024",Executive Double Room,1,Solo traveler,8.2
Very Good,The bathroom sink wasn’t draining it did take too long for being repaired!,"The room space good enough, comfortable bed and good view",8.0,June 2024,"June 21, 2024",Standard Quadruple Room,2,Family,8.2
"Good experience, great staff, sparkly clean, very convininent location.",There’s nothing close to.,The shuttle was very comfortable. Breakfast was very good.,8.0,June 2024,"June 14, 2024",Standard Triple Room,2,Group,8.2
A cheap airport hotel if that’s what you are after,"Slow check-in, hard pillows but luckily I bought my own, very simple but for a 12 hr stop-over all good",Cheap and close to the airport - breakfast was good,8.0,June 2024,"June 12, 2024",Executive Twin Room,1,Family,8.2
