Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Wonderful,,,9.0,May 2023,"May 22, 2023",Standard Double Room - Mobility Access,3,Solo traveler,8
Wonderful,,,9.0,May 2023,"May 18, 2023",Standard Twin Room,4,Solo traveler,8
Wonderful,,,9.0,April 2023,"April 25, 2023",Standard Double Room,4,Couple,8
Very Good,,,8.0,March 2023,"April 5, 2023",Standard Double Room,2,Solo traveler,8
Very Good,,,8.0,April 2023,"April 3, 2023",Standard Double Room,4,Solo traveler,8
Very Good,,,8.0,March 2023,"March 19, 2023",Standard Double Room,2,Couple,8
Wonderful,,,9.0,March 2023,"March 9, 2023",Standard Double Room,7,Family,8
"Excellent service, extremely friendly staff.",,,8.0,February 2023,"February 27, 2023",Standard Double Room,6,Family,8
Very Good,,,8.0,February 2023,"February 24, 2023",Standard Double Room,1,Group,8
Wonderful,,,9.0,February 2023,"February 17, 2023",Double Room with Extra Bed,1,Group,8
Wonderful,,,9.0,November 2022,"January 22, 2023",Standard Double Room,7,Solo traveler,8
Wonderful,,,9.0,January 2023,"January 11, 2023",Standard Double Room,1,Couple,8
Very Good,,,8.0,January 2023,"January 8, 2023",Standard Double Room,4,Solo traveler,8
Wonderful,,,9.0,January 2023,"January 8, 2023",Double Room with Extra Bed,2,Family,8
Good,,,7.0,December 2022,"December 18, 2022",Standard Double Room,2,Solo traveler,8
Very Good,,,8.0,December 2022,"December 18, 2022",Standard Double Room,2,Solo traveler,8
Good,,,7.0,December 2022,"December 10, 2022",Standard Double Room,3,Family,8
perfect,,,8.0,December 2022,"December 6, 2022",Standard Twin Room,2,Family,8
Very Good,,,8.0,December 2022,"December 2, 2022",Standard Double Room,2,Family,8
Wonderful,,,9.0,November 2022,"November 28, 2022",Standard Twin Room,3,Group,8
Wonderful,,,9.0,November 2022,"November 28, 2022",Standard Double Room,3,Family,8
Very Good,,,8.0,November 2022,"November 16, 2022",Standard Double Room,1,Group,8
Wonderful,,,9.0,November 2022,"November 14, 2022",Standard Double Room,4,Couple,8
Wonderful,,,9.0,October 2022,"November 10, 2022",Standard Double Room,1,Couple,8
Wonderful,,,9.0,October 2022,"November 4, 2022",Standard Double Room,4,Family,8
Good,,,7.0,November 2022,"November 3, 2022",Standard Double Room,4,Couple,8
Wonderful,,,9.0,October 2022,"October 27, 2022",Standard Twin Room,1,Family,8
Very Good,,,8.0,October 2022,"October 26, 2022",Standard Twin Room,1,Couple,8
Wonderful,,,9.0,October 2022,"October 23, 2022",Standard Double Room,2,Solo traveler,8
Good,,,7.0,October 2022,"October 22, 2022",Standard Double Room,3,Family,8
Good,,,7.0,September 2022,"October 15, 2022",Standard Twin Room,2,Group,8
Good,,,7.0,September 2022,"October 2, 2022",Standard Double Room,2,Solo traveler,8
Very Good,,,8.0,October 2022,"October 2, 2022",Standard Double Room,1,Family,8
Very Good,,,8.0,October 2022,"October 2, 2022",Standard Twin Room,3,Solo traveler,8
Very Good,,,8.0,September 2022,"October 1, 2022",Standard Double Room,1,Couple,8
Wonderful,,,9.0,September 2022,"September 27, 2022",Standard Twin Room,5,Group,8
Wonderful,,,9.0,September 2022,"September 18, 2022",Standard Double Room,4,Solo traveler,8
Wonderful,,,9.0,September 2022,"September 10, 2022",Standard Twin Room,5,Family,8
Wonderful,,,9.0,September 2022,"September 10, 2022",Standard Double Room,1,Couple,8
Wonderful,,,9.0,September 2022,"September 8, 2022",Standard Twin Room,4,Couple,8
Very Good,,,8.0,August 2022,"August 29, 2022",Standard Double Room,3,Family,8
Good,,,7.0,August 2022,"August 28, 2022",Standard Double Room,3,Family,8
Very Good,,,8.0,August 2022,"August 27, 2022",Standard Double Room,1,Couple,8
Very Good,,,8.0,August 2022,"August 26, 2022",Standard Double Room,3,Group,8
Wonderful,,,9.0,August 2022,"August 25, 2022",Standard Double Room,1,Couple,8
Very Good,,,8.0,June 2022,"August 17, 2022",Standard Double Room,1,Family,8
Wonderful,,,9.0,May 2022,"August 2, 2022",Standard Double Room,3,Family,8
Wonderful,,,9.0,May 2022,"July 25, 2022",Standard Twin Room,1,Family,8
Wonderful,,,9.0,July 2022,"July 16, 2022",Standard Double Room,1,Couple,8
Very Good,,,8.0,July 2022,"July 5, 2022",Double Room with Extra Bed,1,Family,8
Very Good,,,8.0,July 2022,"July 3, 2022",Standard Double Room,6,Solo traveler,8
Very Good,,,8.0,June 2022,"July 3, 2022",Double Room with Extra Bed,1,Family,8
Wonderful,,,9.0,July 2022,"July 3, 2022",Standard Double Room,12,Couple,8
Quite a good option for staying in Lisbon for a couple of days. Close to the public transport and airport.,,,7.0,June 2022,"July 1, 2022",Standard Double Room,4,Couple,8
Wonderful,,,9.0,June 2022,"June 24, 2022",Standard Double Room,3,Family,8
Good,,,7.0,June 2022,"June 22, 2022",Standard Double Room,3,Group,8
Wonderful,,,9.0,June 2022,"June 21, 2022",Standard Twin Room,2,Family,8
Very Good,,,8.0,June 2022,"June 19, 2022",Standard Double Room,4,Couple,8
Very Good,,,8.0,May 2022,"June 5, 2022",Standard Twin Room,1,Couple,8
Very Good,,,8.0,May 2022,"May 29, 2022",Standard Double Room,3,Solo traveler,8
Wonderful,,,9.0,May 2022,"May 22, 2022",Standard Double Room,1,Couple,8
Wonderful,,,9.0,May 2022,"May 21, 2022",Standard Double Room,4,Couple,8
Wonderful,,,9.0,May 2022,"May 17, 2022",Standard Double Room,2,Solo traveler,8
Very Good,,,8.0,May 2022,"May 17, 2022",Standard Double Room,2,Solo traveler,8
Very Good,,,8.0,April 2022,"May 11, 2022",Double Room with Extra Bed,1,Family,8
Wonderful,,,9.0,May 2022,"May 8, 2022",Standard Double Room,2,Couple,8
Very Good,,,8.0,May 2022,"May 6, 2022",Standard Double Room,6,Couple,8
Very Good,,,8.0,May 2022,"May 5, 2022",Double Room with Extra Bed,1,Family,8
Very Good,,,8.0,May 2022,"May 3, 2022",Double Room with Extra Bed,1,Family,8
Very Good,,,8.0,April 2022,"May 1, 2022",Double Room with Extra Bed,2,Family,8
Very Good,,,8.0,April 2022,"April 6, 2022",Standard Double Room,1,Group,8
Very Good,,,8.0,April 2022,"April 6, 2022",Standard Double Room,5,Family,8
Very Good,,,8.0,April 2022,"April 6, 2022",Standard Double Room,2,Couple,8
Wonderful,,,9.0,March 2022,"March 28, 2022",Standard Twin Room,1,Group,8
Very Good,,,8.0,March 2022,"March 22, 2022",Standard Twin Room,3,Group,8
Wonderful,,,9.0,February 2022,"February 24, 2022",Double Room with Extra Bed,1,Family,8
Very Good,,,8.0,February 2022,"February 7, 2022",Standard Double Room,2,Couple,8
Wonderful,,,9.0,December 2021,"December 23, 2021",Double Room with Extra Bed,2,Family,8
Wonderful,,,9.0,December 2021,"December 12, 2021",Standard Double Room,11,Family,8
Wonderful,,,9.0,November 2021,"November 28, 2021",Standard Double Room,4,Solo traveler,8
Wonderful,,,9.0,November 2021,"November 21, 2021",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,October 2021,"November 4, 2021",Standard Double Room,7,Couple,8
Very Good,,,8.0,September 2021,"October 15, 2021",Standard Twin Room,1,Family,8
Wonderful,,,9.0,October 2021,"October 5, 2021",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,August 2021,"September 1, 2021",Double Room with Extra Bed,1,Group,8
Good,,,7.0,August 2024,"August 13, 2024",Standard Double Room,1,Couple,8
Very Good,,,8.0,July 2024,"August 2, 2024",Double Room with Extra Bed,1,Group,8
Good,,,7.0,August 2024,"August 2, 2024",Standard Double Room,4,Family,8
Wonderful,,,9.0,July 2024,"July 31, 2024",Standard Double Room,3,Couple,8
Wonderful,,,9.0,July 2024,"July 28, 2024",Standard Double Room,1,Family,8
Good,,,7.0,July 2024,"July 25, 2024",Double Room with Extra Bed,1,Family,8
Wonderful,,,9.0,June 2024,"July 24, 2024",Standard Double Room,2,Family,8
Wonderful,,,9.0,July 2024,"July 15, 2024",Standard Double Room,4,Solo traveler,8
Very Good,,,8.0,July 2024,"July 14, 2024",Standard Double Room,1,Couple,8
Wonderful,,,9.0,July 2024,"July 13, 2024",Standard Double Room,5,Solo traveler,8
Wonderful,,,9.0,July 2024,"July 9, 2024",Standard Double Room,4,Solo traveler,8
Very Good,,,8.0,June 2024,"July 3, 2024",Standard Double Room,5,Solo traveler,8
Very Good,,,8.0,June 2024,"June 29, 2024",Standard Double Room,2,Solo traveler,8
Good,,,7.0,June 2024,"June 29, 2024",Standard Double Room,1,Group,8
Very Good,,,8.0,June 2024,"June 22, 2024",Double Room with Extra Bed,1,Solo traveler,8
Wonderful,,,9.0,June 2024,"June 17, 2024",Double Room with Extra Bed,2,Family,8
Very Good,,,8.0,June 2024,"June 13, 2024",Double Room with Extra Bed,1,Solo traveler,8
Very Good,,,8.0,June 2024,"June 13, 2024",Standard Double Room,2,Couple,8
Very Good,,,8.0,June 2024,"June 9, 2024",Standard Twin Room,2,Family,8
Good,,,7.0,April 2024,"June 8, 2024",Standard Double Room,1,Solo traveler,8
Good,,,7.0,June 2024,"June 6, 2024",Standard Twin Room,2,Solo traveler,8
Very Good,,,8.0,May 2024,"May 28, 2024",Standard Double Room,3,Solo traveler,8
Wonderful,,,9.0,May 2024,"May 28, 2024",Double Room with Extra Bed,2,Family,8
Good,,,7.0,May 2024,"May 28, 2024",Standard Double Room,1,Family,8
Good,,,7.0,May 2024,"May 24, 2024",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,May 2024,"May 22, 2024",Standard Double Room,7,Solo traveler,8
Good,,,7.0,May 2024,"May 15, 2024",Standard Double Room,5,Couple,8
Very Good,,,8.0,March 2024,"April 26, 2024",Standard Double Room,2,Couple,8
Wonderful,,,9.0,April 2024,"April 21, 2024",Standard Double Room,3,Couple,8
I stayed in the hotel for one night only and it was perfect for such short stay,,,7.0,April 2024,"April 10, 2024",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,March 2024,"March 12, 2024",Standard Double Room - Mobility Access,1,Couple,8
Wonderful,,,9.0,February 2024,"March 5, 2024",Standard Double Room,2,Couple,8
Good,,,7.0,January 2024,"February 27, 2024",Standard Double Room,1,Couple,8
Good,,,7.0,February 2024,"February 25, 2024",Standard Twin Room,5,Family,8
Wonderful,,,9.0,February 2024,"February 14, 2024",Standard Twin Room,2,Family,8
Wonderful,,,9.0,January 2024,"February 1, 2024",Standard Twin Room,1,Group,8
Very Good,,,8.0,January 2024,"January 22, 2024",Standard Double Room,3,Solo traveler,8
Very Good,,,8.0,January 2024,"January 20, 2024",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,January 2024,"January 19, 2024",Standard Double Room,1,Group,8
Very Good,,,8.0,December 2023,"January 13, 2024",Standard Double Room,3,Family,8
Wonderful,,,9.0,December 2023,"January 13, 2024",Standard Double Room,1,Family,8
Good,,,7.0,January 2024,"January 12, 2024",Standard Double Room,4,Solo traveler,8
Wonderful,,,9.0,December 2023,"January 7, 2024",Standard Double Room,5,Couple,8
Good,,,7.0,January 2024,"January 6, 2024",Standard Double Room,2,Family,8
Good,,,7.0,October 2023,"January 1, 2024",Standard Double Room,4,Solo traveler,8
Very Good,,,8.0,December 2023,"January 1, 2024",Standard Double Room,5,Couple,8
Good,,,7.0,October 2023,"December 25, 2023",Standard Double Room,2,Solo traveler,8
Good,,,7.0,November 2023,"December 16, 2023",Double Room with Extra Bed,1,Solo traveler,8
Wonderful,,,9.0,December 2023,"December 7, 2023",Standard Double Room,2,Couple,8
Very Good,,,8.0,December 2023,"December 2, 2023",Standard Double Room,1,Couple,8
Good,,,7.0,September 2023,"November 29, 2023",Standard Double Room,3,Solo traveler,8
Good,,,7.0,November 2023,"November 28, 2023",Standard Double Room,1,Group,8
Good,,,7.0,November 2023,"November 28, 2023",Standard Twin Room,1,Solo traveler,8
Wonderful,,,9.0,October 2023,"November 21, 2023",Standard Twin Room,2,Family,8
Good,,,7.0,November 2023,"November 19, 2023",Standard Double Room,3,Solo traveler,8
Very Good,,,8.0,September 2023,"November 12, 2023",Standard Twin Room,6,Family,8
Very Good,,,8.0,November 2023,"November 12, 2023",Standard Double Room,1,Solo traveler,8
Good,,,7.0,November 2023,"November 11, 2023",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,November 2023,"November 11, 2023",Standard Twin Room,4,Family,8
Very Good,,,8.0,October 2023,"November 9, 2023",Standard Double Room,3,Couple,8
Good,,,7.0,October 2023,"October 26, 2023",Double Room with Extra Bed,1,Family,8
Wonderful,,,9.0,October 2023,"October 24, 2023",Standard Double Room,1,Couple,8
Good,,,7.0,October 2023,"October 23, 2023",Standard Double Room,4,Couple,8
Wonderful,,,9.0,September 2023,"October 23, 2023",Standard Double Room,1,Family,8
Wonderful,,,9.0,October 2023,"October 16, 2023",Standard Double Room,5,Solo traveler,8
Good,,,7.0,October 2023,"October 10, 2023",Double Room with Extra Bed,1,Solo traveler,8
Very Good,,,8.0,October 2023,"October 4, 2023",Standard Twin Room,2,Group,8
Very Good,,,8.0,October 2023,"October 3, 2023",Standard Double Room,4,Family,8
Wonderful,,,9.0,September 2023,"September 29, 2023",Standard Double Room,4,Family,8
Good,,,7.0,September 2023,"September 24, 2023",Standard Double Room,3,Solo traveler,8
Very Good,,,8.0,September 2023,"September 24, 2023",Standard Double Room,1,Couple,8
Wonderful,,,9.0,August 2023,"September 14, 2023",Standard Double Room,1,Family,8
Very Good,,,8.0,September 2023,"September 11, 2023",Standard Twin Room,1,Family,8
Wonderful,,,9.0,September 2023,"September 9, 2023",Double Room with Extra Bed,2,Couple,8
Very Good,,,8.0,August 2023,"August 31, 2023",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,August 2023,"August 30, 2023",Standard Double Room,1,Couple,8
Very good,,,7.0,August 2023,"August 30, 2023",Standard Double Room,1,Couple,8
Wonderful,,,9.0,August 2023,"August 28, 2023",Standard Double Room,2,Couple,8
Very Good,,,8.0,July 2023,"August 25, 2023",Standard Double Room,14,Solo traveler,8
Good,,,7.0,August 2023,"August 25, 2023",Standard Double Room,4,Couple,8
Wonderful,,,9.0,July 2023,"August 22, 2023",Standard Double Room,2,Solo traveler,8
Good,,,7.0,August 2023,"August 18, 2023",Standard Double Room,2,Family,8
Wonderful,,,9.0,July 2023,"August 4, 2023",Standard Double Room - Mobility Access,3,Couple,8
Wonderful,,,9.0,July 2023,"August 3, 2023",Standard Double Room,2,Family,8
Wonderful,,,9.0,May 2023,"August 2, 2023",Standard Double Room,1,Family,8
Good value for the money.,,,9.0,July 2023,"July 29, 2023",Standard Twin Room,3,Family,8
Wonderful,,,9.0,July 2023,"July 29, 2023",Standard Double Room,1,Couple,8
Good,,,7.0,July 2023,"July 26, 2023",Standard Double Room,4,Couple,8
Good,,,7.0,July 2023,"July 12, 2023",Standard Double Room,1,Couple,8
Very Good,,,8.0,July 2023,"July 11, 2023",Standard Double Room,1,Family,8
Wonderful,,,9.0,July 2023,"July 10, 2023",Standard Double Room,2,Group,8
Very Good,,,8.0,July 2023,"July 9, 2023",Standard Double Room,2,Couple,8
Very Good,,,8.0,June 2023,"July 2, 2023",Standard Double Room,2,Couple,8
Good,,,7.0,May 2023,"June 21, 2023",Standard Double Room,1,Solo traveler,8
Good,,,7.0,June 2023,"June 21, 2023",Standard Twin Room,3,Family,8
Wonderful,,,9.0,May 2023,"June 16, 2023",Standard Double Room,5,Couple,8
Good,,,7.0,June 2023,"June 16, 2023",Standard Double Room,6,Solo traveler,8
Good,,,7.0,June 2023,"June 14, 2023",Standard Twin Room,1,Family,8
Very Good,,,8.0,June 2023,"June 12, 2023",Standard Double Room,1,Group,8
Very Good,,,8.0,June 2023,"June 9, 2023",Standard Double Room,7,Couple,8
Good,,,7.0,June 2023,"June 7, 2023",Standard Double Room,1,Solo traveler,8
Wonderful,,,9.0,June 2023,"June 6, 2023",Standard Double Room,1,Couple,8
Very Good,,,8.0,April 2023,"June 3, 2023",Standard Double Room,1,Family,8
Very Good,,,8.0,May 2023,"May 25, 2023",Standard Double Room,20,Couple,8
Wonderful,,,9.0,May 2023,"May 20, 2023",Standard Double Room,2,Family,8
Very Good,,,8.0,May 2023,"May 17, 2023",Standard Double Room,2,Couple,8
Good,,,7.0,May 2023,"May 16, 2023",Standard Twin Room,3,Couple,8
Very Good,,,8.0,April 2023,"May 11, 2023",Standard Double Room,1,Family,8
Very Good,,,8.0,May 2023,"May 5, 2023",Standard Double Room,2,Couple,8
Very Good,,,8.0,May 2023,"May 2, 2023",Standard Twin Room,1,Group,8
Good,,,7.0,April 2023,"May 1, 2023",Standard Double Room,3,Couple,8
Very Good,,,8.0,April 2023,"April 29, 2023",Standard Twin Room,4,Group,8
Very Good,,,8.0,April 2023,"April 28, 2023",Standard Double Room,2,Couple,8
Very Good,,,8.0,April 2023,"April 27, 2023",Standard Double Room,4,Solo traveler,8
Wonderful,,,9.0,March 2023,"April 23, 2023",Standard Double Room,6,Couple,8
Very Good,,,8.0,March 2023,"April 8, 2023",Standard Double Room,2,Family,8
Very Good,,,8.0,March 2023,"April 6, 2023",Standard Double Room,1,Family,8
Very Good,,,8.0,March 2023,"April 2, 2023",Standard Double Room,3,Solo traveler,8
Very Good,,,8.0,March 2023,"March 28, 2023",Standard Twin Room,1,Family,8
"Very friendly staff ( night shift), very helpful manager.",,,8.0,March 2023,"March 27, 2023",Standard Double Room,2,Solo traveler,8
,,,7.0,March 2023,"March 13, 2023",Double Room with Extra Bed,1,Solo traveler,8
Good,,,7.0,March 2023,"March 12, 2023",Standard Double Room,2,Couple,8
Good,,,7.0,March 2023,"March 9, 2023",Standard Double Room,1,Solo traveler,8
Wonderful,,,9.0,February 2023,"February 27, 2023",Standard Double Room,2,Solo traveler,8
Very Good,,,8.0,January 2023,"February 26, 2023",Standard Double Room,3,Couple,8
Good,,,7.0,February 2023,"February 14, 2023",Standard Double Room,1,Solo traveler,8
Wonderful,,,9.0,February 2023,"February 6, 2023",Standard Double Room,3,Family,8
Very Good,,,8.0,January 2023,"February 1, 2023",Standard Twin Room,4,Group,8
Very Good,,,8.0,January 2023,"January 23, 2023",Standard Double Room,2,Solo traveler,8
Good,,,7.0,December 2022,"January 22, 2023",Standard Double Room,3,Couple,8
Wonderful,,,9.0,December 2022,"January 16, 2023",Standard Double Room,2,Family,8
Wonderful,,,9.0,December 2022,"January 12, 2023",Standard Double Room,2,Couple,8
Good,,,7.0,December 2022,"January 10, 2023",Standard Double Room,2,Family,8
Very Good,,,8.0,December 2022,"January 9, 2023",Standard Double Room,2,Solo traveler,8
Very Good,,,8.0,January 2023,"January 8, 2023",Standard Double Room,2,Family,8
Good,,,7.0,January 2023,"January 4, 2023",Standard Double Room,4,Couple,8
Good,,,7.0,January 2023,"January 1, 2023",Standard Double Room,3,Couple,8
Wonderful,,,9.0,December 2022,"December 28, 2022",Standard Double Room,1,Family,8
Very Good,,,8.0,December 2022,"December 23, 2022",Standard Double Room,1,Solo traveler,8
Wonderful,,,9.0,December 2022,"December 22, 2022",Double Room with Extra Bed,1,Couple,8
Wonderful,,,9.0,November 2022,"December 22, 2022",Standard Double Room,1,Family,8
Very Good,,,8.0,December 2022,"December 20, 2022",Standard Double Room,1,Solo traveler,8
Wonderful,,,9.0,November 2022,"December 18, 2022",Standard Double Room,3,Solo traveler,8
Good,,,7.0,November 2022,"December 2, 2022",Standard Twin Room,4,Couple,8
Wonderful,,,9.0,November 2022,"November 28, 2022",Standard Double Room,5,Solo traveler,8
Very Good,,,8.0,November 2022,"November 22, 2022",Standard Double Room,2,Couple,8
Very Good,,,8.0,October 2022,"November 21, 2022",Standard Double Room,7,Family,8
Wonderful,,,9.0,October 2022,"November 8, 2022",Standard Twin Room,7,Couple,8
Very Good,,,8.0,November 2022,"November 5, 2022",Standard Twin Room,4,Solo traveler,8
Good,,,7.0,November 2022,"November 2, 2022",Standard Double Room,4,Couple,8
Very Good,,,8.0,August 2022,"October 28, 2022",Standard Double Room,1,Couple,8
Very Good,,,8.0,September 2022,"October 25, 2022",Standard Twin Room,4,Family,8
Very Good,,,8.0,October 2022,"October 22, 2022",Standard Double Room,1,Family,8
Good,,,7.0,October 2022,"October 18, 2022",Standard Double Room,2,Solo traveler,8
Very Good,,,8.0,September 2022,"October 17, 2022",Standard Double Room,5,Family,8
Wonderful,,,9.0,October 2022,"October 16, 2022",Standard Double Room,2,Couple,8
Good,,,7.0,October 2022,"October 15, 2022",Standard Double Room,3,Group,8
Good,,,7.0,October 2022,"October 13, 2022",Standard Double Room,1,Couple,8
Wonderful,,,9.0,September 2022,"October 13, 2022",Double Room with Extra Bed,2,Family,8
Good,,,7.0,September 2022,"October 12, 2022",Standard Double Room,2,Couple,8
Very Good,,,8.0,October 2022,"October 10, 2022",Standard Double Room,3,Couple,8
Wonderful,,,9.0,October 2022,"October 8, 2022",Standard Double Room,1,Family,8
Wonderful,,,9.0,October 2022,"October 7, 2022",Standard Double Room,5,Group,8
Very Good,,,8.0,September 2022,"October 3, 2022",Standard Double Room,4,Couple,8
Wonderful,,,9.0,September 2022,"September 30, 2022",Standard Double Room,5,Couple,8
Good,,,7.0,August 2022,"September 28, 2022",Standard Twin Room,3,Couple,8
Very Good,,,8.0,September 2022,"September 26, 2022",Standard Double Room,2,Couple,8
Good,,,7.0,September 2022,"September 26, 2022",Standard Double Room,2,Solo traveler,8
Very Good,,,8.0,September 2022,"September 25, 2022",Standard Double Room,2,Couple,8
Very Good,,,8.0,September 2022,"September 25, 2022",Standard Double Room,4,Couple,8
Wonderful,,,9.0,September 2022,"September 23, 2022",Double Room with Extra Bed,3,Family,8
Wonderful,,,9.0,September 2022,"September 21, 2022",Standard Double Room,1,Family,8
Very Good,,,8.0,September 2022,"September 20, 2022",Standard Double Room,2,Solo traveler,8
Good,,,7.0,September 2022,"September 18, 2022",Standard Twin Room,1,Solo traveler,8
Very Good,,,8.0,September 2022,"September 16, 2022",Standard Double Room,1,Couple,8
Good,,,7.0,September 2022,"September 14, 2022",Standard Double Room,1,Couple,8
Wonderful,,,9.0,August 2022,"September 14, 2022",Standard Double Room,3,Couple,8
Very Good,,,8.0,September 2022,"September 13, 2022",Standard Double Room,1,Couple,8
Good,,,7.0,September 2022,"September 11, 2022",Standard Double Room,5,Couple,8
Wonderful,,,9.0,September 2022,"September 10, 2022",Standard Double Room,1,Solo traveler,8
Good,,,7.0,September 2022,"September 10, 2022",Standard Twin Room,3,Solo traveler,8
Very Good,,,8.0,September 2022,"September 10, 2022",Standard Double Room,2,Couple,8
Good,,,7.0,August 2022,"September 9, 2022",Standard Twin Room,2,Family,8
Very Good,,,8.0,September 2022,"September 9, 2022",Standard Double Room,3,Couple,8
Wonderful,,,9.0,July 2022,"September 9, 2022",Standard Twin Room,2,Group,8
Wonderful,,,9.0,September 2022,"September 8, 2022",Standard Twin Room,4,Group,8
Very Good,,,8.0,September 2022,"September 3, 2022",Standard Twin Room,4,Couple,8
Very Good,,,8.0,September 2022,"September 3, 2022",Standard Double Room,1,Family,8
Good,,,7.0,August 2022,"September 1, 2022",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,August 2022,"August 22, 2022",Standard Double Room,2,Couple,8
Wonderful,,,9.0,August 2022,"August 21, 2022",Standard Double Room,2,Group,8
Very Good,,,8.0,August 2022,"August 17, 2022",Standard Twin Room,1,Family,8
Very Good,,,8.0,July 2022,"August 16, 2022",Standard Double Room,1,Couple,8
Very Good,,,8.0,July 2022,"August 11, 2022",Standard Double Room,4,Solo traveler,8
Very Good,,,8.0,July 2022,"August 1, 2022",Standard Double Room,6,Family,8
Very Good,,,8.0,July 2022,"July 30, 2022",Standard Double Room,5,Family,8
Very Good,,,8.0,July 2022,"July 29, 2022",Standard Double Room,12,Solo traveler,8
Very Good,,,8.0,July 2022,"July 29, 2022",Standard Double Room,1,Family,8
Very Good,,,8.0,July 2022,"July 21, 2022",Standard Twin Room,1,Couple,8
Good,,,7.0,July 2022,"July 18, 2022",Standard Double Room,2,Couple,8
Very Good,,,8.0,July 2022,"July 17, 2022",Standard Double Room,3,Solo traveler,8
Good,,,7.1,July 2022,"July 16, 2022",Standard Double Room,7,Couple,8
Good,,,7.0,July 2022,"July 16, 2022",Standard Double Room,4,Group,8
Wonderful,,,9.0,July 2022,"July 13, 2022",Standard Double Room,1,Couple,8
Very Good,,,8.0,July 2022,"July 11, 2022",Double Room with Extra Bed,1,Family,8
Very Good,,,8.0,July 2022,"July 10, 2022",Standard Double Room,5,Couple,8
Very Good,,,8.0,July 2022,"July 8, 2022",Standard Twin Room,1,Family,8
Very Good,,,8.0,July 2022,"July 8, 2022",Standard Double Room,3,Family,8
Wonderful,,,9.0,July 2022,"July 8, 2022",Double Room with Extra Bed,1,Family,8
Good,,,7.0,July 2022,"July 6, 2022",Standard Double Room,1,Family,8
Very Good,,,8.0,June 2022,"July 1, 2022",Standard Double Room,2,Couple,8
Good,,,7.0,June 2022,"June 25, 2022",Standard Twin Room,4,Group,8
Good,,,7.0,June 2022,"June 15, 2022",Standard Double Room,4,Family,8
Good,,,7.0,May 2022,"June 14, 2022",Standard Twin Room,1,Group,8
Very Good,,,8.0,June 2022,"June 13, 2022",Standard Double Room,4,Couple,8
Wonderful,,,9.0,April 2022,"June 13, 2022",Standard Double Room,1,Solo traveler,8
Wonderful,,,9.0,June 2022,"June 8, 2022",Standard Double Room,5,Couple,8
Very Good,,,8.0,June 2022,"June 7, 2022",Standard Double Room,3,Couple,8
Very Good,,,8.0,May 2022,"June 4, 2022",Standard Double Room,3,Group,8
Very Good,,,8.0,May 2022,"May 30, 2022",Standard Double Room,2,Solo traveler,8
Good,,,7.0,May 2022,"May 21, 2022",Standard Double Room,7,Couple,8
Very Good,,,8.0,May 2022,"May 18, 2022",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,May 2022,"May 11, 2022",Standard Twin Room,1,Family,8
Very Good,,,8.0,May 2022,"May 11, 2022",Standard Double Room,6,Family,8
Good for the price,,,8.0,May 2022,"May 10, 2022",Standard Double Room,3,Couple,8
Good,,,7.0,March 2022,"May 7, 2022",Standard Twin Room,1,Couple,8
Wonderful,,,9.0,March 2022,"May 3, 2022",Standard Double Room,2,Family,8
Very Good,,,8.0,April 2022,"April 29, 2022",Standard Twin Room,3,Group,8
Good,,,7.0,April 2022,"April 27, 2022",Standard Twin Room,5,Solo traveler,8
Good,,,7.0,April 2022,"April 27, 2022",Standard Double Room,3,Family,8
Very Good,,,8.0,April 2022,"April 15, 2022",Standard Twin Room,1,Solo traveler,8
Very Good,,,8.0,April 2022,"April 8, 2022",Standard Double Room - Mobility Access,1,Solo traveler,8
Very Good,,,8.0,April 2022,"April 6, 2022",Standard Double Room,1,Couple,8
Very Good,,,8.0,March 2022,"April 5, 2022",Standard Double Room,3,Couple,8
Good,,,7.0,April 2022,"April 5, 2022",Standard Double Room,1,Solo traveler,8
Very Good,,,8.0,April 2022,"April 4, 2022",Standard Double Room,2,Solo traveler,8
It was fine and comfortable,,,8.0,March 2022,"March 19, 2022",Double Room with Extra Bed,2,Family,8
Very Good,,,8.0,February 2022,"March 12, 2022",Standard Double Room,1,Couple,8
Very Good,,,8.0,March 2022,"March 5, 2022",Standard Double Room,2,Solo traveler,8
A good hotel close to metro and train stations.,,,9.0,March 2022,"March 4, 2022",Double Room with Extra Bed,2,Solo traveler,8
Very Good,,,8.0,February 2022,"February 17, 2022",Standard Twin Room,2,Family,8
Good,,,7.0,February 2022,"February 13, 2022",Double Room with Extra Bed,1,Solo traveler,8
Very Good,,,8.0,November 2021,"February 5, 2022",Standard Double Room,3,Solo traveler,8
Wonderful,,,9.0,October 2021,"January 17, 2022",Standard Double Room,1,Couple,8
Very Good,,,8.0,December 2021,"December 29, 2021",Double Room with Extra Bed,1,Family,8
