Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Very Good,The internet is not that good in the room,"The location is great ,, near everything",8.0,November 2023,"November 25, 2023",Standard Double Room,1,Couple,8.1
"Lovely, comfortable and right in the center.",No parking.,Super comfortable bed.,8.0,November 2023,"November 24, 2023",Standard Double Room,1,Couple,8.1
"Besides the parking, perfect!","Some hints for the best and closest parking options would be good. Ideally on the homepage or hotel description.
The entrance to the parking houses leads to 3 different parking houses under the streets. Which one is the closest? Which exit to take? This was a bit confusing, and of course, we selected Kaufhaus Tyrel, which appeared to be most far away.",,9.0,November 2023,"November 23, 2023",Standard Double Room,1,Group,8.1
Wonderful,-,Best location and clean room,9.0,November 2023,"November 21, 2023",Standard Double Room,1,Group,8.1
Wonderful,,"Very Nice and clean hotel ! Good position , good breakfast !",9.0,November 2023,"November 6, 2023",Standard Double Room,1,Couple,8.1
Lovel;y place to stay and relax in the city center of Innsbruck,Not much.,"Marvellous hotel right in the city center of Innsbruck. Good atmosphere, friendly staff, nice rooms with lots of woodwork. The breakfast is great and the wellness on the top floor is even better. The relax area on the roof makes this a special place. Parking can be done opposite the hotel in a public parking garage, very convenient.",9.0,October 2023,"October 30, 2023",Standard Double Room,1,Group,8.1
Wonderful,,"Great Location
Tasty and rich breakfast
Nice sauna area",9.0,October 2023,"October 28, 2023",Standard Double Room,1,Couple,8.1
Unbelievable scenery and lovely sunny day we scored again.,Nothing,Large and well appointed. Told we got an upgrade but still noisy at late night hours,8.0,October 2023,"October 26, 2023",Standard Double Room,1,Couple,8.1
In the center!,"A water boiler would be perfect as we have 2 small dogs and they were not allowed in the Central Cafe, a disapointment!",Close to everything in the center. Garage on the other side of the street. Good beds and the bathroom with everything needed. Thank you Joshua for the help with the bags.,9.0,October 2023,"October 24, 2023",Standard Double Room,1,Couple,8.1
"Great location, super clean, wellness center","I didn’t try the restaurant, very expensive for a modest breakfast buffet","Very close to Old Town, walkable area, wonderful wellness center, comfortable rooms",9.0,October 2023,"October 23, 2023",Standard Double Room,1,Solo traveler,8.1
Hotel Central is a great place to stay during your time in the wonderful city of Innsbruck.,All good.,Great location with an excellent spa to relax in after a big day up the mountains.,9.0,October 2023,"October 19, 2023",Standard Double Room,3,Solo traveler,8.1
Nice hotel centrally located to Main Street,Very clean,Super central,8.0,October 2023,"October 18, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,Pleasant friendly staff..,9.0,October 2023,"October 16, 2023",Standard Double Room,2,Solo traveler,8.1
A mousy stay,"No restaurant or bar service, even though they exist there. And the mouse running around the breakfast area was not cool.",Great location and beautiful old building.,7.0,October 2023,"October 10, 2023",Standard Double Room,1,Couple,8.1
Very Good,noise,location,8.0,October 2023,"October 8, 2023",Standard Double Room,2,Couple,8.1
"Nice hotel, great location, no problems.",,Great location.  Nice room.,9.0,October 2023,"October 6, 2023",Standard Double Room,1,Couple,8.1
Fantastic location and friendly staff.,Nothing,"Location, physiotherapy, very welcoming staff from front desk to the cleaning team",9.0,October 2023,"October 5, 2023",Standard Double Room,1,Group,8.1
Good,"it was hot, with no air conditioning, so we had to leave the windows open. it was quite loud outside with drunk kids, bottles/glass smashing til the wee hours, then garbage/delivery trucks before daylight.","excellent breakfast, nice staff, large - clean room",7.0,September 2023,"October 2, 2023",Superior Double Room,2,Couple,8.1
"Comfortable room, great location for visiting Innsbruck","1) Construction going on next door - wasn't bad while we were there, but check.
2) Under-staffed. We had several problems that didn't get resolved promptly or at all. Also, since it's the old-style key, it could take a long time just to get your key, depending on the activity at the front desk.
3) Gym wasn't too good - minuscule sauna, and no weights, which is what really want when away from home. Cardio machines though.","1) Location is *excellent* for train station, old town, and breakfast spots.
2) Spacious room (though I think we got upgraded). Liked fridge and deck.
3) Helpful staff (but see below).",8.0,September 2023,"September 29, 2023",Standard Double Room,3,Couple,8.1
A comfortable one night stay in the heart of Innsbruck,Better pillows,Good location and very friendly staff. Good breakfast selection.,8.0,September 2023,"September 27, 2023",Standard Double Room,1,Solo traveler,8.1
We stayed one night we came from Italië and were in transit.,"No airco in the room, inside was still very warm. Outside fine","The location. Room was fine, but we had a twin and we’re not aware that that ment that we had to sleep separate",7.0,September 2023,"September 20, 2023",Standard Twin Room,1,Couple,8.1
Great value stay in Innsbruck,The floors creaked in my room.,The location was in the center everything is in walking distance. The staff were extremely helpful.,9.0,September 2023,"September 19, 2023",Standard Double Room,1,Solo traveler,8.1
Wonderful,,lovely old hotel with lots of charm. we got upgraded to a gorgeous suite as well. excellent location and really enjoyed the breakfast - plenty of options for everyone.,9.0,September 2023,"September 16, 2023",Standard Double Room,1,Couple,8.1
Nice unless it is summer,"No airconditioner. I came here at the mid of September but was a bit hot while sleeping.
we couldn't open the door because mosquitos came in.","literally central of the Innsbruck
clean
kind
nice breakfast (must eat to save money)
really liked this place!!",8.0,September 2023,"September 14, 2023",Standard Double Room,2,Couple,8.1
can recommend,no air conditioning in the room made the hot summer night a bit tricky,very central and yet quiet location,9.0,September 2023,"September 12, 2023",Standard Double Room,2,Couple,8.1
It was great location but I highly recommend booking the parking when booking hotel!!,The lack of parking and no clear signage around underground parking of how to get to hotel if you didn’t book parking with reservation.,The location.  I really liked that they provided a fan in room in lieu of air conditioning.,8.0,September 2023,"September 5, 2023",Standard Double Room,2,Family,8.1
Nice room and clean,The room key is too heavy,"The room is clean and big, the location is in the middle.",9.0,August 2023,"September 3, 2023",Standard Double Room,2,Solo traveler,8.1
Good,Room was very warm (even though outside raining and 20 degrees) and had no airconditioning. There was a tower fan but that was extremely loud so unusable.,Very good location,7.0,August 2023,"August 30, 2023",Standard Twin Room,2,Couple,8.1
Wonderful,Charged for drinking 2 bottles of water when next day we were given 2 bottles of water as we left!!,24 hour desk. Advice about things to see,9.0,August 2023,"August 30, 2023",Standard Twin Room,1,Couple,8.1
Good except WI-FI connection,"We can‘t connect the WI-FI at room, only use it in the lobby.","Comfortable room with bathtub, nice toiletries",7.0,August 2023,"August 29, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,"Although old building the bathroom was renovated nicely!
The room was quite big!
Excellent location.",9.0,August 2023,"August 29, 2023",Standard Double Room,1,Couple,8.1
Very Good,No air conditioning and room was probably about 40degrees,Very well located and nice overall feel,8.0,August 2023,"August 24, 2023",Standard Triple Room,1,Family,8.1
overall great location and stay for the price!,very warm in the room and no air conditioning so not that comfortable during night,"very centrally located, nice and clean",8.0,August 2023,"August 23, 2023",Standard Double Room,1,Couple,8.1
"Nice hotel, central location",The hotel does not offer parking.,"The staff members were really friendly and helped us with the hotel's free ebikes. The facilities include an infrared sauna and steam room, which were both really nice. Central location- walkable, easy to find. All around, it was a great stay.",9.0,August 2023,"August 22, 2023",Standard Double Room,1,Couple,8.1
Wonderful,,"Clean, spacious room",9.0,August 2023,"August 20, 2023",Standard Double Room,1,Couple,8.1
Very Good,"No air conditioning, the room was very warm.
No tea bags and coffee capsules were available.","Central location, good breakfast, clean and modern rooms",8.0,August 2023,"August 19, 2023",Superior Single Room,1,Solo traveler,8.1
Good,"It is possible half the hotel has been updated, but we stayed in the older half. At least the doors to the other side of the hallway appeared more modern. The rooms have no air conditioning, this is something to consider in the summer months. The room did come with an electric fan.
Also due to the central location, there is quite a lot of street noise from people passing by late into the night. The windows do not do much to keep the sound out.
The included breakfast was not as nice as others.","The location is quite central, close to many sightseeing locations and about a 10 minute walk to the Old Town. The staff was nice and the hotel is charming. There is also the Cafe Central attached to the hotel with a nice terrasse on street-level.",7.0,August 2023,"August 18, 2023",Standard Double Room,1,Couple,8.1
